experiment_id,experiment_run,round,client_id,fid
3,2,1,42,0.8253613070029175
3,2,1,73,0.8260726932061782
3,2,1,69,0.7894397687260252
3,2,1,68,0.8508950296871356
3,2,1,53,0.829812460666477
3,2,2,33,0.29218660956203935
3,2,2,97,0.34278144217469625
3,2,2,12,0.2937658981030834
3,2,2,69,0.2940775381924524
3,2,2,0,0.33161237385213654
3,2,2,64,0.2809617396958518
3,2,2,67,0.4173685321910479
3,2,2,89,0.25608742032357773
3,2,2,42,0.30688326180513514
3,2,2,61,0.3086130672739099
3,2,2,54,0.344807125177724
3,2,2,91,0.38031985902870513
3,2,2,73,0.20773235281914587
3,2,2,10,0.2857595468362309
3,2,2,25,0.35893045963774867
3,2,2,16,0.2840307049522737
3,2,2,79,0.5445046073636051
3,2,2,31,0.24847467744377408
3,2,2,36,0.3353204674315766
3,2,2,75,0.3322061137939759
3,2,2,43,0.2513745362830907
3,2,2,63,0.46054606221005034
3,2,2,13,0.2762148869602582
3,2,2,9,0.34837906008697167
3,2,2,94,0.3089244354944737
3,2,2,8,0.36803206131339106
3,2,2,17,0.35291960793407506
3,2,2,30,0.29051932759932525
3,2,2,23,0.31444151846935187
3,2,2,53,0.322153823201327
3,2,2,32,0.3478232952847785
3,2,2,38,0.2991931271398417
3,2,2,7,0.3629119834342087
3,2,2,71,0.27031171965737966
3,2,2,82,0.35759582170237925
3,2,2,74,0.3072485513060288
3,2,2,80,0.2950202157836028
3,2,2,45,0.26961128703894605
3,2,2,15,0.29205143042676246
3,2,2,88,0.4284964361597593
3,2,2,78,0.45204031230054886
3,2,2,68,0.5278901826009235
3,2,2,58,0.35636441971436483
3,2,2,26,0.2667765666225703
3,2,2,50,0.28459577531901403
3,2,2,76,0.39615351712760793
3,2,2,66,0.35458583502908286
3,2,2,55,0.44870433633190837
3,2,2,52,0.3508423639744577
3,2,2,93,0.33256660964437235
3,2,2,90,0.25069664415009685
3,2,2,24,0.24541628653957526
3,2,2,60,0.30882653607198884
3,2,2,48,0.2605339333970755
3,2,2,56,0.2719566246889315
3,2,2,81,0.3472253079060137
3,2,2,14,0.2728818446225903
3,2,2,49,0.23871272719314185
3,2,2,34,0.479003247006792
3,2,2,86,0.4446845932693873
3,2,2,44,0.33282276247793063
3,2,2,35,0.27823287745473235
3,2,2,37,0.27769046373522205
3,2,2,87,0.39489929589098066
3,2,2,98,0.29859971729268164
3,2,2,47,0.21615903994910618
3,2,2,21,0.33261892598240456
3,2,2,3,0.30383491280083436
3,2,2,77,0.32334681350461614
3,2,2,5,0.29455982820726767
3,2,2,11,0.388848831958018
3,2,2,4,0.30506289515641527
3,2,2,70,0.30682958666036086
3,2,2,22,0.3911793268843533
3,2,2,92,0.40077214293439745
3,2,2,72,0.2756722272595641
3,2,2,83,0.2991673257393511
3,2,2,19,0.30871255366706696
