experiment_id,experiment_run,round,client_id,accuracy
1,4,1,8,0.10659509202453987
1,4,1,4,0.12164579606440072
1,4,1,1,0.12690355329949238
1,4,1,3,0.07254740313272877
1,4,1,6,0.15143246930422918
1,4,1,0,0.09712586719524281
1,4,1,2,0.08033240997229917
1,4,1,5,0.11248285322359397
1,4,1,7,0.08582834331337326
1,4,1,9,0.08333333333333333
1,4,2,1,0.18375634517766498
1,4,2,8,0.21319018404907975
1,4,2,3,0.19455894476504534
1,4,2,4,0.18425760286225404
1,4,2,9,0.20893719806763286
1,4,2,5,0.21810699588477367
1,4,2,6,0.21282401091405184
1,4,2,7,0.25449101796407186
1,4,2,0,0.2993062438057483
1,4,2,2,0.18928901200369344
1,4,3,3,0.2720527617477329
1,4,3,6,0.252387448840382
1,4,3,9,0.3309178743961353
1,4,3,5,0.2729766803840878
1,4,3,4,0.26118067978533094
1,4,3,2,0.28901200369344415
1,4,3,0,0.36273538156590684
1,4,3,7,0.3383233532934132
1,4,3,8,0.31671779141104295
1,4,3,1,0.2862944162436548
1,4,4,4,0.389087656529517
1,4,4,0,0.49355797819623387
1,4,4,1,0.4203045685279188
1,4,4,6,0.373806275579809
1,4,4,9,0.4444444444444444
1,4,4,2,0.3850415512465374
1,4,4,3,0.3503709810387469
1,4,4,8,0.43941717791411045
1,4,4,7,0.43213572854291415
1,4,4,5,0.45267489711934156
1,4,5,5,0.5006858710562414
1,4,5,4,0.4472271914132379
1,4,5,9,0.4830917874396135
1,4,5,0,0.5292368681863231
1,4,5,1,0.4578680203045685
1,4,5,3,0.4154987633965375
1,4,5,6,0.44201909959072305
1,4,5,7,0.48902195608782434
1,4,5,8,0.4700920245398773
1,4,5,2,0.4404432132963989
1,4,6,5,0.5171467764060357
1,4,6,6,0.4529331514324693
1,4,6,7,0.49201596806387227
1,4,6,8,0.4831288343558282
1,4,6,9,0.5060386473429952
1,4,6,0,0.5678889990089198
1,4,6,4,0.4919499105545617
1,4,6,2,0.4939981532779317
1,4,6,1,0.516751269035533
1,4,6,3,0.4699093157460841
1,4,7,0,0.5728444003964321
1,4,7,9,0.5277777777777778
1,4,7,3,0.4880461665292663
1,4,7,8,0.5199386503067485
1,4,7,2,0.5078485687903971
1,4,7,5,0.5294924554183813
1,4,7,1,0.5208121827411167
1,4,7,7,0.5039920159680639
1,4,7,6,0.4815825375170532
1,4,7,4,0.5178890876565295
1,4,8,4,0.5447227191413238
1,4,8,0,0.5708622398414271
1,4,8,6,0.5115961800818554
1,4,8,7,0.5299401197604791
1,4,8,3,0.4962901896125309
1,4,8,5,0.5445816186556928
1,4,8,9,0.5446859903381642
1,4,8,1,0.5350253807106599
1,4,8,2,0.5300092336103417
1,4,8,8,0.5161042944785276
1,4,9,7,0.530938123752495
1,4,9,3,0.4896949711459192
1,4,9,6,0.5211459754433834
1,4,9,1,0.5654822335025381
1,4,9,8,0.5383435582822086
1,4,9,4,0.5483005366726297
1,4,9,9,0.5809178743961353
1,4,9,2,0.5521698984302862
1,4,9,5,0.5637860082304527
1,4,9,0,0.5946481665014867
1,4,10,5,0.6049382716049383
1,4,10,2,0.5807940904893814
1,4,10,6,0.5375170532060027
1,4,10,7,0.5538922155688623
1,4,10,3,0.5193734542456719
1,4,10,4,0.5626118067978533
1,4,10,9,0.6038647342995169
1,4,10,8,0.5636503067484663
1,4,10,0,0.6095143706640238
1,4,10,1,0.582741116751269
