experiment_id,experiment_run,round,global_accuracy
1,3,0,0.07
1,3,1,0.7742
1,3,2,0.6927
1,3,3,0.8637
1,3,4,0.8791
1,3,5,0.9044
1,3,6,0.9044
1,3,7,0.9073
1,3,8,0.9134
1,3,9,0.909
1,3,10,0.9174
