experiment_id,experiment_run,round,client_id,fid
1,3,1,2,0.8789532659915473
1,3,1,7,0.8918429956099085
1,3,1,1,0.9019233149580833
1,3,1,8,0.8472665743417611
1,3,1,5,0.9029330352324937
1,3,1,6,0.8654733517345152
1,3,1,9,0.864575906891317
1,3,1,3,0.8901689112994192
1,3,1,0,0.8710364417398508
1,3,1,4,0.8625177941904743
1,3,2,6,0.5023839421291787
1,3,2,4,0.4806515668812709
1,3,2,2,0.48135543195087005
1,3,2,3,0.4869495475058738
1,3,2,8,0.5280353363743677
1,3,2,9,0.4733284992986071
1,3,2,5,0.49329916098517507
1,3,2,7,0.5081060362179929
1,3,2,1,0.49591548944845876
1,3,2,0,0.48926867534834906
1,3,3,7,0.06817534754054269
1,3,3,0,0.10333901753060874
1,3,3,8,0.13663204454604597
1,3,3,2,0.09022667913948204
1,3,3,9,0.11804190548697135
1,3,3,3,0.10675212075208014
1,3,3,5,0.08939009735412834
1,3,3,6,0.12255093879166533
1,3,3,1,0.08206341536344225
1,3,3,4,0.11372460198721585
1,3,4,3,0.07831948483583119
1,3,4,7,0.05975105556656686
1,3,4,9,0.0688653751525821
1,3,4,8,0.08682593756303703
1,3,4,5,0.06373131402790154
1,3,4,1,0.0596733056660421
1,3,4,0,0.08260208570671373
1,3,4,6,0.0815675980827533
1,3,4,4,0.07918913344198461
1,3,4,2,0.06190027598298438
1,3,5,7,0.046670670034719586
1,3,5,8,0.06805444634496771
1,3,5,4,0.069640766609005
1,3,5,6,0.060847987979275875
1,3,5,5,0.07958054252251479
1,3,5,1,0.04187275595571667
1,3,5,9,0.055946958508617375
1,3,5,0,0.05987094698218543
1,3,5,3,0.06822924068465205
1,3,5,2,0.05844291016537504
1,3,6,5,0.0858104018557126
1,3,6,6,0.06544265664681034
1,3,6,1,0.05398555367993666
1,3,6,8,0.07008394789088845
1,3,6,7,0.039128361371364585
1,3,6,3,0.051043850870464744
1,3,6,4,0.0633204996215466
1,3,6,2,0.054902335787120365
1,3,6,9,0.08186832796368265
1,3,6,0,0.06282172814937811
1,3,7,7,0.0343170189653549
1,3,7,5,0.07577070332301156
1,3,7,3,0.0512977564905862
1,3,7,6,0.06229171649905514
1,3,7,1,0.03603400648251978
1,3,7,8,0.06470558243004793
1,3,7,0,0.059418896806164516
1,3,7,9,0.05613333072542451
1,3,7,4,0.05283187925478404
1,3,7,2,0.051606343258462625
1,3,8,9,0.032388308037433484
1,3,8,7,0.03358968459665344
1,3,8,5,0.05359047365024314
1,3,8,0,0.04063008617833842
1,3,8,4,0.06024983714152035
1,3,8,3,0.04622270379436473
1,3,8,2,0.04447046109314183
1,3,8,1,0.037159910395127935
1,3,8,8,0.07406233442203955
1,3,8,6,0.04911922046369975
1,3,9,5,0.045515698961724665
1,3,9,4,0.07149534765818441
1,3,9,9,0.05587191421869819
1,3,9,1,0.043870081825595916
1,3,9,0,0.045740582774840416
1,3,9,2,0.06737280288183412
1,3,9,6,0.0625840161959961
1,3,9,3,0.044106887208421666
1,3,9,7,0.031143518977207504
1,3,9,8,0.07553818339434179
1,3,10,6,0.052114303683888204
1,3,10,3,0.05472725686485877
1,3,10,5,0.04771344967256646
1,3,10,8,0.05607899794575472
1,3,10,1,0.036226828975934225
1,3,10,2,0.05756036686613249
1,3,10,7,0.030884203928647404
1,3,10,9,0.030724431402148488
1,3,10,4,0.045618028664579265
1,3,10,0,0.033602452105676146
