experiment_id,experiment_run,round,client_id,fid
2,3,1,8,0.8719433726307823
2,3,1,18,0.9194573446211671
2,3,1,3,0.8154197146865527
2,3,1,14,0.8487530586267236
2,3,1,2,0.9073970224386767
2,3,1,11,0.8663028978356114
2,3,1,7,0.8332238805151032
2,3,1,13,0.8822057890825143
2,3,1,6,0.8668293997934553
2,3,1,20,0.8514144832894506
2,3,1,15,0.8529735323397587
2,3,1,4,0.8553071872557052
2,3,1,0,0.8915744391575069
2,3,1,9,0.8395222669446174
2,3,1,10,0.7857116527801297
2,3,1,17,0.8739790236439252
2,3,1,1,0.8793136626814442
2,3,1,22,0.8739391088786037
2,3,1,12,0.8653902045213347
2,3,1,16,0.8869177793551823
2,3,1,5,0.8998164227914837
2,3,1,21,0.8639015305097084
2,3,1,24,0.8374275291105888
2,3,1,23,0.8778441858868762
2,3,1,19,0.8416966582021175
2,3,2,10,0.48261942900574745
2,3,2,7,0.46550638759662977
2,3,2,16,0.421376009082982
2,3,2,12,0.4743926248707474
2,3,2,11,0.4972184618171965
2,3,2,22,0.43079558109949756
2,3,2,20,0.470307767967439
2,3,2,8,0.553367262657915
2,3,2,1,0.5183577435742301
2,3,2,17,0.533023615013879
2,3,2,21,0.5423116330593184
2,3,2,23,0.5042935530608504
2,3,2,13,0.4912868726582133
2,3,2,24,0.5271410943807834
2,3,2,4,0.4983572394214876
2,3,2,19,0.5265410916711107
2,3,2,15,0.4959143208036032
2,3,2,5,0.5186630037489555
2,3,2,9,0.5458069612120741
2,3,2,3,0.5327238255272558
2,3,2,14,0.4787886662933434
2,3,2,18,0.6134141392598954
2,3,2,2,0.4804584289980245
2,3,2,0,0.5411859349741612
2,3,2,6,0.48235566525314405
2,3,3,5,0.11886149947891991
2,3,3,19,0.1338494574092267
2,3,3,4,0.1495131323038884
2,3,3,12,0.1434979706112823
2,3,3,15,0.17060558433413314
2,3,3,18,0.13388306830516256
2,3,3,2,0.1583355668620237
2,3,3,13,0.1327182111415912
2,3,3,8,0.10520631531182709
2,3,3,0,0.1368114069943592
2,3,3,14,0.1544672504361112
2,3,3,10,0.16438690301130915
2,3,3,9,0.15758888170160162
2,3,3,20,0.1358212469453357
2,3,3,3,0.13420333874057377
2,3,3,22,0.12697075522795515
2,3,3,6,0.14338878559934776
2,3,3,23,0.1879865799225301
2,3,3,7,0.15172912792701443
2,3,3,11,0.13407005641438274
2,3,3,16,0.14613589140582625
2,3,3,24,0.16824618700854904
2,3,3,17,0.16811646002969693
2,3,3,1,0.12945496313125204
2,3,3,21,0.13093572125143527
2,3,4,22,0.07930872748031173
2,3,4,12,0.08257570504205371
2,3,4,17,0.08116655263952252
2,3,4,18,0.08004371562942134
2,3,4,4,0.09054823319254962
2,3,4,24,0.10408457299410014
2,3,4,10,0.10991325604180717
2,3,4,1,0.0637048600389726
2,3,4,3,0.08700711605828099
2,3,4,15,0.1053615963446221
2,3,4,21,0.08163480491987915
2,3,4,0,0.056118385116342526
2,3,4,6,0.07602742511958291
2,3,4,20,0.06701685648813224
2,3,4,19,0.06082838169769032
2,3,4,13,0.08293864428380265
2,3,4,8,0.08173652549439556
2,3,4,11,0.06568531522439125
2,3,4,23,0.08373899461052356
2,3,4,16,0.0720788280297407
2,3,4,2,0.11418166143102951
2,3,4,9,0.10954719874218141
2,3,4,14,0.1112751239465081
2,3,4,7,0.12316593224787296
2,3,4,5,0.054834001903120363
2,3,5,3,0.12977479022741686
2,3,5,10,0.09677483679644368
2,3,5,21,0.06863706701427325
2,3,5,0,0.05197971283080844
2,3,5,11,0.06650758616661817
2,3,5,4,0.10030400367821399
2,3,5,14,0.0943882680520231
2,3,5,5,0.05171518097797272
2,3,5,1,0.07045481961688936
2,3,5,8,0.05186065020415705
2,3,5,6,0.059485890525631094
2,3,5,12,0.09895858708345485
2,3,5,2,0.08982406737942711
2,3,5,17,0.062197537940036025
2,3,5,18,0.11892451427555326
2,3,5,19,0.04418374889608498
2,3,5,22,0.058983342542543185
2,3,5,24,0.09713087032116777
2,3,5,7,0.0893108167810554
2,3,5,20,0.0639047831388526
2,3,5,23,0.09032085518607763
2,3,5,15,0.10716334803337897
2,3,5,13,0.06403210226419939
2,3,5,9,0.07774086254970543
2,3,5,16,0.06259419911793035
2,3,6,10,0.1027807367058089
2,3,6,24,0.10503197952670447
2,3,6,14,0.0985592535849236
2,3,6,3,0.10733196429220951
2,3,6,15,0.06137150653868996
2,3,6,4,0.0742581381548755
2,3,6,22,0.04956341104806122
2,3,6,6,0.05900316176239859
2,3,6,18,0.15139389498270078
2,3,6,5,0.04342106735850983
2,3,6,17,0.06412008382343201
2,3,6,23,0.0714682239255186
2,3,6,2,0.08343936080036207
2,3,6,13,0.07366457724994088
2,3,6,11,0.055467109753060795
2,3,6,9,0.07256901491990062
2,3,6,20,0.06121298818247209
2,3,6,19,0.05007336234388811
2,3,6,7,0.07636110935464806
2,3,6,16,0.04890633549724382
2,3,6,8,0.07860451604018176
2,3,6,1,0.049165408541422255
2,3,6,21,0.07236346527607677
2,3,6,12,0.06591069626795708
