experiment_id,experiment_run,round,client_id,mmd
2,3,1,8,0.36599111557006836
2,3,1,18,0.4083573818206787
2,3,1,3,0.3786454200744629
2,3,1,14,0.39922165870666504
2,3,1,2,0.392474889755249
2,3,1,11,0.36087048053741455
2,3,1,7,0.383144736289978
2,3,1,13,0.3706260919570923
2,3,1,6,0.3629535436630249
2,3,1,20,0.36279916763305664
2,3,1,15,0.3721529245376587
2,3,1,4,0.38808560371398926
2,3,1,0,0.370288610458374
2,3,1,9,0.3647890090942383
2,3,1,10,0.36152446269989014
2,3,1,17,0.35916638374328613
2,3,1,1,0.36198151111602783
2,3,1,22,0.36927974224090576
2,3,1,12,0.37744414806365967
2,3,1,16,0.36996984481811523
2,3,1,5,0.37490129470825195
2,3,1,21,0.36771273612976074
2,3,1,24,0.37713122367858887
2,3,1,23,0.3699418306350708
2,3,1,19,0.37270689010620117
2,3,2,10,0.24590659141540527
2,3,2,7,0.21532666683197021
2,3,2,16,0.1871950626373291
2,3,2,12,0.1967219114303589
2,3,2,11,0.20764827728271484
2,3,2,22,0.17752540111541748
2,3,2,20,0.19395720958709717
2,3,2,8,0.2572523355484009
2,3,2,1,0.21737456321716309
2,3,2,17,0.23709523677825928
2,3,2,21,0.2497473955154419
2,3,2,23,0.22208857536315918
2,3,2,13,0.23148071765899658
2,3,2,24,0.2530019283294678
2,3,2,4,0.22573041915893555
2,3,2,19,0.23957717418670654
2,3,2,15,0.22398817539215088
2,3,2,5,0.21874535083770752
2,3,2,9,0.24982202053070068
2,3,2,3,0.2394798994064331
2,3,2,14,0.21046841144561768
2,3,2,18,0.28421711921691895
2,3,2,2,0.21438729763031006
2,3,2,0,0.240830659866333
2,3,2,6,0.2075721025466919
2,3,3,5,0.03313088417053223
2,3,3,19,0.05389046669006348
2,3,3,4,0.05635356903076172
2,3,3,12,0.03806436061859131
2,3,3,15,0.07053792476654053
2,3,3,18,0.0384829044342041
2,3,3,2,0.05247080326080322
2,3,3,13,0.048258423805236816
2,3,3,8,0.0307464599609375
2,3,3,0,0.0472412109375
2,3,3,14,0.04978299140930176
2,3,3,10,0.06485271453857422
2,3,3,9,0.055855751037597656
2,3,3,20,0.04423189163208008
2,3,3,3,0.04434335231781006
2,3,3,22,0.04044067859649658
2,3,3,6,0.05711162090301514
2,3,3,23,0.0540463924407959
2,3,3,7,0.05471909046173096
2,3,3,11,0.04264235496520996
2,3,3,16,0.057260870933532715
2,3,3,24,0.06236374378204346
2,3,3,17,0.05683612823486328
2,3,3,1,0.035291075706481934
2,3,3,21,0.041841745376586914
2,3,4,22,0.018683314323425293
2,3,4,12,0.017658114433288574
2,3,4,17,0.025075554847717285
2,3,4,18,0.01722264289855957
2,3,4,4,0.029760003089904785
2,3,4,24,0.03460049629211426
2,3,4,10,0.046546220779418945
2,3,4,1,0.012416839599609375
2,3,4,3,0.027034401893615723
2,3,4,15,0.03188514709472656
2,3,4,21,0.02516043186187744
2,3,4,0,0.013535857200622559
2,3,4,6,0.02189195156097412
2,3,4,20,0.015869975090026855
2,3,4,19,0.016884922981262207
