experiment_id,experiment_run,round,client_id,kl_divergence
3,1,1,82,3.937023401260376
3,1,1,71,2.828521966934204
3,1,1,43,3.434072494506836
3,1,1,36,2.8267948627471924
3,1,1,61,2.464601993560791
3,1,2,41,2.251941680908203
3,1,2,93,2.5509302616119385
3,1,2,35,2.837968111038208
3,1,2,11,3.3805902004241943
3,1,2,37,2.957329750061035
3,1,2,95,3.202974557876587
3,1,2,38,4.147120475769043
3,1,2,19,2.3456692695617676
3,1,2,62,2.555175304412842
3,1,2,30,1.914493441581726
3,1,2,24,3.325631856918335
3,1,2,44,2.9657082557678223
3,1,2,2,2.7431435585021973
3,1,2,78,3.2196147441864014
3,1,2,77,3.6405272483825684
3,1,2,59,2.4705891609191895
3,1,2,33,0.9442654848098755
3,1,2,85,2.8655543327331543
3,1,2,50,2.395008087158203
3,1,2,20,2.8578202724456787
3,1,2,40,3.0280611515045166
3,1,2,32,2.6272923946380615
3,1,2,80,2.4067540168762207
3,1,2,88,3.2554078102111816
3,1,2,45,2.709306478500366
3,1,2,36,3.2146756649017334
3,1,2,49,2.6087303161621094
3,1,2,15,1.9812438488006592
3,1,2,57,4.747887134552002
3,1,2,53,2.802889347076416
3,1,2,18,2.0725739002227783
3,1,2,6,3.3588809967041016
3,1,2,98,3.284176826477051
3,1,2,48,1.004675030708313
3,1,2,42,3.1514878273010254
3,1,2,96,5.060367107391357
3,1,2,60,2.3876593112945557
3,1,2,1,3.331733226776123
3,1,2,5,1.6247825622558594
3,1,2,23,1.388581395149231
3,1,2,94,3.2745847702026367
3,1,2,89,3.74307918548584
3,1,2,76,2.0364716053009033
3,1,2,27,1.505002498626709
3,1,2,99,2.301280975341797
3,1,2,3,3.298741579055786
3,1,2,74,2.001026153564453
3,1,2,92,1.6649422645568848
3,1,2,28,2.8255844116210938
3,1,2,25,3.905810594558716
3,1,2,52,3.3198702335357666
3,1,2,22,3.3940770626068115
3,1,2,68,4.2640275955200195
3,1,2,72,4.3685078620910645
3,1,2,16,2.234548330307007
3,1,2,10,3.89404296875
3,1,2,0,4.495477199554443
3,1,2,79,3.1567630767822266
3,1,2,39,3.705325126647949
3,1,2,84,3.772712469100952
3,1,2,31,2.243276357650757
3,1,2,43,3.104245901107788
3,1,2,7,2.515324354171753
3,1,2,70,1.68584406375885
3,1,2,14,3.2268545627593994
3,1,2,54,2.2874624729156494
3,1,2,66,2.512115240097046
3,1,2,4,1.653838038444519
3,1,2,26,3.6522951126098633
3,1,2,58,2.667302370071411
3,1,2,56,2.0240845680236816
3,1,2,64,2.453925848007202
3,1,2,82,3.2678887844085693
3,1,2,61,3.8872101306915283
3,1,2,17,4.103476524353027
3,1,2,29,3.6352427005767822
3,1,2,91,2.6584463119506836
3,1,2,51,3.3150992393493652
3,1,2,8,3.382227659225464
3,1,2,13,3.211045026779175
3,1,2,9,3.5547401905059814
3,1,2,86,2.4834139347076416
3,1,2,34,3.063812732696533
3,1,2,47,3.4545516967773438
3,1,2,97,3.069969415664673
3,1,2,65,2.2470736503601074
3,1,2,69,2.3787968158721924
3,1,2,46,3.015761613845825
3,1,2,75,2.8181138038635254
3,1,2,83,3.132179021835327
3,1,2,73,2.3103995323181152
3,1,2,90,4.054311752319336
3,1,2,87,2.9043619632720947
3,1,2,63,1.4519227743148804
3,1,2,12,1.7770442962646484
3,1,2,81,3.1492724418640137
3,1,2,67,4.100924015045166
3,1,2,71,2.5717599391937256
3,1,2,21,1.1380627155303955
3,1,2,55,2.7771878242492676
3,1,3,89,2.7248096466064453
3,1,3,3,2.353158473968506
3,1,3,60,2.3190486431121826
3,1,3,87,2.3742244243621826
3,1,3,68,2.4143495559692383
3,1,3,55,2.2276322841644287
3,1,3,65,2.448961019515991
3,1,3,99,1.8503093719482422
3,1,3,83,2.7884459495544434
3,1,3,88,2.284911632537842
3,1,3,96,2.378988742828369
3,1,3,85,1.6755155324935913
3,1,3,30,2.204425096511841
3,1,3,1,2.796752691268921
3,1,3,97,2.589775800704956
3,1,3,91,1.972143530845642
3,1,3,48,1.2173607349395752
3,1,3,33,1.053863525390625
3,1,3,75,3.110146999359131
3,1,3,81,2.234429121017456
3,1,3,76,2.6096537113189697
3,1,3,27,2.6079294681549072
3,1,3,36,3.6379616260528564
3,1,3,70,3.0758254528045654
3,1,3,14,2.858761787414551
3,1,3,31,1.9405877590179443
3,1,3,28,2.0286381244659424
3,1,3,15,2.3336784839630127
3,1,3,41,1.9958677291870117
3,1,3,37,2.9481194019317627
3,1,3,59,2.3011562824249268
3,1,3,53,2.785250663757324
3,1,3,74,2.2504799365997314
3,1,3,73,2.208789587020874
3,1,3,80,2.383530855178833
3,1,3,4,2.9317047595977783
3,1,3,69,1.6562637090682983
3,1,3,35,1.8830227851867676
3,1,3,44,2.0220489501953125
3,1,3,77,2.1889894008636475
3,1,3,2,2.72294282913208
3,1,3,40,1.999569296836853
3,1,3,78,2.3610541820526123
3,1,3,72,2.8255584239959717
3,1,3,34,2.2404279708862305
3,1,3,19,1.942568302154541
3,1,3,29,2.8363261222839355
3,1,3,26,2.43454909324646
3,1,3,46,3.1549055576324463
3,1,3,82,2.5544731616973877
3,1,3,95,1.8724603652954102
3,1,3,0,3.4867262840270996
3,1,3,10,2.7891993522644043
3,1,3,50,2.6031224727630615
3,1,3,58,2.1904892921447754
3,1,3,32,2.641731023788452
3,1,3,17,3.0850167274475098
3,1,3,24,2.1390366554260254
3,1,3,18,2.615293502807617
3,1,3,57,3.526431083679199
3,1,3,39,1.9968669414520264
3,1,3,49,2.410616636276245
3,1,3,52,2.49556040763855
3,1,3,51,2.4898841381073
3,1,3,84,2.9459924697875977
3,1,3,6,2.611449956893921
3,1,3,5,2.319003105163574
3,1,3,86,2.2916431427001953
3,1,3,9,2.2611865997314453
3,1,3,7,2.1158461570739746
3,1,3,20,3.298649311065674
3,1,3,38,1.991422176361084
3,1,3,8,2.1671268939971924
3,1,3,62,1.4550594091415405
3,1,3,21,1.0653892755508423
3,1,3,71,2.913316011428833
3,1,3,61,2.4635844230651855
3,1,3,45,2.9600515365600586
3,1,3,42,2.5785577297210693
3,1,3,11,2.729290246963501
3,1,3,94,1.6782768964767456
3,1,3,63,1.0374197959899902
3,1,3,64,2.844472646713257
3,1,3,67,2.243366241455078
3,1,3,22,2.6017472743988037
3,1,3,43,2.1136786937713623
3,1,3,56,2.4665720462799072
3,1,3,90,2.929224729537964
3,1,3,98,2.491142988204956
3,1,3,12,1.7099684476852417
3,1,3,16,1.8434993028640747
3,1,3,13,2.345580816268921
3,1,3,23,1.44503653049469
3,1,3,79,2.2797389030456543
3,1,3,47,1.698670744895935
3,1,3,25,3.192291498184204
3,1,3,66,1.7518647909164429
3,1,3,92,2.280491828918457
3,1,3,93,2.9897022247314453
3,1,3,54,2.3935656547546387
3,1,4,90,2.8576550483703613
3,1,4,43,2.574181079864502
3,1,4,70,1.6508902311325073
3,1,4,7,2.7458858489990234
3,1,4,86,2.2726731300354004
3,1,4,49,2.523826837539673
3,1,4,99,1.8489729166030884
3,1,4,53,2.3601863384246826
3,1,4,89,2.7901523113250732
3,1,4,9,2.2364020347595215
3,1,4,39,1.050863265991211
3,1,4,56,2.370512008666992
3,1,4,59,2.138542652130127
3,1,4,19,1.8487240076065063
3,1,4,51,2.148768901824951
3,1,4,29,2.0995540618896484
3,1,4,61,3.8238003253936768
3,1,4,73,1.448307991027832
3,1,4,85,1.8179954290390015
3,1,4,31,1.9573177099227905
3,1,4,20,2.3202943801879883
3,1,4,10,2.666867256164551
3,1,4,46,2.59137225151062
3,1,4,40,2.4929590225219727
3,1,4,67,2.520509719848633
3,1,4,97,1.7896274328231812
3,1,4,98,1.5020554065704346
3,1,4,95,1.7992061376571655
3,1,4,28,2.405156373977661
3,1,4,57,2.9393484592437744
3,1,4,22,2.7157554626464844
3,1,4,30,2.0457515716552734
3,1,4,92,1.7361745834350586
3,1,4,47,5.386033535003662
3,1,4,1,2.3614039421081543
3,1,4,42,2.7631802558898926
3,1,4,8,2.0596275329589844
3,1,4,27,1.7302378416061401
3,1,4,81,1.8245251178741455
3,1,4,91,1.611199140548706
3,1,4,66,1.6205339431762695
3,1,4,93,2.3402936458587646
3,1,4,52,2.634927272796631
3,1,4,83,2.0124363899230957
3,1,4,34,2.2446398735046387
3,1,4,4,1.5774199962615967
3,1,4,38,1.672976016998291
3,1,4,76,1.7722982168197632
3,1,4,2,3.3447678089141846
3,1,4,37,1.826249122619629
3,1,4,12,1.516771912574768
3,1,4,5,1.5918982028961182
3,1,4,17,2.16931414604187
3,1,4,71,2.3153727054595947
3,1,4,75,3.1692066192626953
3,1,4,55,2.3546366691589355
3,1,4,77,2.6185240745544434
3,1,4,36,1.649139642715454
3,1,4,23,1.7208749055862427
3,1,4,69,1.5467267036437988
3,1,4,13,2.0649092197418213
3,1,4,0,2.4506354331970215
3,1,4,25,3.3949854373931885
3,1,4,62,1.9914846420288086
3,1,4,84,2.4045486450195312
3,1,4,44,1.6638782024383545
3,1,4,6,2.6272244453430176
3,1,4,79,2.039102792739868
3,1,4,72,2.4818458557128906
3,1,4,26,1.957523226737976
3,1,4,24,1.9690264463424683
3,1,4,82,2.44773530960083
3,1,4,35,2.1960508823394775
3,1,4,68,3.248279333114624
3,1,4,3,2.3023955821990967
3,1,4,94,2.7254836559295654
3,1,4,64,1.870976209640503
3,1,4,48,1.460365891456604
3,1,4,32,2.075453281402588
3,1,4,65,2.63262677192688
3,1,4,21,0.8668980598449707
3,1,4,74,1.7217586040496826
3,1,4,60,1.952989101409912
3,1,4,80,2.8581204414367676
3,1,4,88,2.8790674209594727
3,1,4,15,2.5756871700286865
3,1,4,50,2.491931200027466
3,1,4,33,1.5860905647277832
3,1,4,87,1.73699951171875
3,1,4,14,2.4064090251922607
3,1,4,11,2.8605422973632812
3,1,4,45,3.3275678157806396
3,1,4,41,1.2427998781204224
3,1,4,78,2.816889524459839
3,1,4,58,1.335783839225769
3,1,4,18,1.8947714567184448
3,1,4,96,3.17622447013855
3,1,4,54,1.534704566001892
3,1,4,16,1.54780113697052
3,1,4,63,1.0967835187911987
3,1,5,86,1.7441767454147339
3,1,5,35,1.2089091539382935
3,1,5,62,1.3649804592132568
3,1,5,91,1.7867002487182617
3,1,5,95,1.449910283088684
3,1,5,43,1.4430962800979614
3,1,5,37,2.2001583576202393
3,1,5,73,1.7566442489624023
3,1,5,87,1.7016910314559937
3,1,5,80,2.022610902786255
3,1,5,20,2.408647298812866
3,1,5,27,1.192870855331421
3,1,5,22,1.8160964250564575
3,1,5,66,1.6453832387924194
3,1,5,61,2.746337890625
3,1,5,79,1.876551866531372
3,1,5,17,2.2892279624938965
3,1,5,69,1.3479621410369873
3,1,5,32,1.843292236328125
3,1,5,6,1.9937173128128052
3,1,5,13,1.9155499935150146
3,1,5,93,1.9900834560394287
3,1,5,97,1.4884318113327026
3,1,5,98,1.820308804512024
3,1,5,24,1.4747352600097656
3,1,5,56,1.885522484779358
3,1,5,94,1.816197156906128
3,1,5,25,2.299722909927368
3,1,5,36,1.6129735708236694
3,1,5,81,2.0109710693359375
3,1,5,63,1.323705792427063
3,1,5,46,2.1217875480651855
3,1,5,19,1.5375114679336548
3,1,5,96,2.3760616779327393
3,1,5,45,1.9637792110443115
3,1,5,51,2.136420965194702
3,1,5,67,1.5967167615890503
3,1,5,49,1.9976260662078857
3,1,5,99,1.48579740524292
3,1,5,9,2.0119009017944336
3,1,5,18,2.2155799865722656
3,1,5,59,1.8102991580963135
3,1,5,48,0.6686499714851379
3,1,5,76,1.6640727519989014
3,1,5,57,2.287282705307007
