experiment_id,experiment_run,round,global_accuracy
3,1,0,0.1
3,1,1,0.1213
3,1,2,0.6045
3,1,3,0.7317
3,1,4,0.8176
3,1,5,0.8055
3,1,6,0.8669
3,1,7,0.8628
3,1,8,0.8838
3,1,9,0.8825
3,1,10,0.8923
