experiment_id,experiment_run,round,client_id,js
4,4,1,68,0.4875516891479492
4,4,1,65,0.6087114214897156
4,4,1,57,0.752626895904541
4,4,1,43,0.6434366703033447
4,4,1,94,0.7713513970375061
4,4,2,84,0.35301852226257324
4,4,2,81,0.41425129771232605
4,4,2,79,0.2952057421207428
4,4,2,40,0.2559402883052826
4,4,2,34,0.30673909187316895
4,4,2,58,0.39456459879875183
4,4,2,47,0.3200576901435852
4,4,2,33,0.37370505928993225
4,4,2,37,0.29270613193511963
4,4,2,71,0.3282332420349121
4,4,2,60,0.335839182138443
4,4,2,52,0.3733288049697876
4,4,2,73,0.28920143842697144
4,4,2,57,0.2874471843242645
4,4,2,55,0.3645709156990051
4,4,2,30,0.381151020526886
4,4,2,69,0.3545922636985779
4,4,2,78,0.22539818286895752
4,4,2,0,0.3361879885196686
4,4,2,51,0.2949259877204895
4,4,2,15,0.3656080961227417
4,4,2,63,0.34034067392349243
4,4,2,46,0.3327006995677948
4,4,2,26,0.3205798864364624
4,4,2,83,0.3244984447956085
4,4,2,5,0.3853650987148285
4,4,2,77,0.3915664255619049
4,4,2,8,0.2593209147453308
4,4,2,44,0.4652869701385498
4,4,2,48,0.2631756067276001
4,4,2,16,0.26284897327423096
4,4,2,61,0.2869627773761749
4,4,2,95,0.3816981315612793
4,4,2,67,0.3197796642780304
4,4,2,97,0.2771074175834656
4,4,2,35,0.3245793282985687
4,4,2,65,0.37008580565452576
4,4,2,9,0.3895431160926819
4,4,2,86,0.27292951941490173
4,4,2,6,0.30694904923439026
4,4,2,3,0.257992148399353
4,4,2,54,0.3574700653553009
4,4,2,14,0.28002169728279114
4,4,2,66,0.2732319235801697
4,4,2,39,0.3515552580356598
4,4,2,85,0.3018088936805725
4,4,2,1,0.6076033711433411
4,4,2,17,1.0747841596603394
4,4,2,76,0.4324798583984375
4,4,2,24,0.4975188672542572
4,4,2,12,0.3246186077594757
4,4,2,2,0.25261229276657104
4,4,2,62,0.345231831073761
4,4,2,87,0.29472947120666504
4,4,2,82,0.3283102214336395
4,4,2,91,0.32464471459388733
4,4,2,96,0.17890295386314392
4,4,2,18,0.21048930287361145
4,4,2,38,0.4044428765773773
4,4,2,75,0.22995924949645996
4,4,2,23,0.40073996782302856
4,4,2,28,0.3525390923023224
4,4,2,98,0.378862202167511
4,4,2,25,0.314199298620224
4,4,2,49,0.3627719283103943
4,4,2,19,0.3400682508945465
4,4,2,22,0.3056808114051819
4,4,2,7,0.2999572157859802
4,4,2,32,0.2701167166233063
4,4,2,74,0.3037954866886139
4,4,2,27,0.41566431522369385
4,4,2,64,0.23982246220111847
4,4,2,99,0.3192512094974518
4,4,2,68,0.30936968326568604
4,4,2,20,0.29664939641952515
4,4,2,53,0.3601018488407135
4,4,2,70,0.25690025091171265
4,4,2,29,0.3284156918525696
4,4,2,45,0.44365194439888
4,4,2,94,0.3813822865486145
4,4,2,56,0.3302542567253113
4,4,2,42,0.2966366410255432
4,4,2,43,0.40806853771209717
4,4,2,13,0.4003097414970398
4,4,2,92,0.2929881811141968
4,4,2,59,0.27182427048683167
4,4,2,4,0.2973625361919403
4,4,2,90,0.2869369089603424
4,4,2,21,0.2652401328086853
4,4,2,31,0.33644580841064453
4,4,2,10,0.727152407169342
4,4,2,80,0.3087071478366852
4,4,2,89,0.4078672230243683
4,4,2,72,0.3183542788028717
4,4,2,88,0.33614471554756165
4,4,2,41,0.30218762159347534
4,4,2,11,0.2836872339248657
4,4,2,36,0.30353501439094543
4,4,2,50,0.3355894386768341
4,4,2,93,0.28632137179374695
4,4,3,24,0.144520565867424
4,4,3,34,0.10665570944547653
4,4,3,0,0.1329895704984665
4,4,3,61,0.11228711158037186
4,4,3,52,0.13764110207557678
4,4,3,79,0.11662590503692627
4,4,3,84,0.16999174654483795
4,4,3,74,0.0902857854962349
4,4,3,40,0.14698690176010132
4,4,3,91,0.11024681478738785
4,4,3,67,0.3090122640132904
4,4,3,5,0.1458984762430191
4,4,3,1,0.11952883005142212
4,4,3,89,0.18800827860832214
4,4,3,98,0.1175844594836235
4,4,3,37,0.11500754952430725
4,4,3,65,0.12158268690109253
4,4,3,51,0.11155179888010025
4,4,3,76,0.1910172402858734
4,4,3,86,0.1282523274421692
