experiment_id,experiment_run,round,client_id,mmd
2,0,1,4,0.6680848598480225
2,0,1,20,0.824652910232544
2,0,1,24,0.884257435798645
2,0,1,21,0.7366424798965454
2,0,1,11,0.8956291675567627
2,0,1,23,0.7898764610290527
2,0,1,7,0.7279821634292603
2,0,1,12,0.7036948204040527
2,0,1,1,0.7544082403182983
2,0,1,0,0.889029860496521
2,0,1,18,0.7318196296691895
2,0,1,5,0.875072717666626
2,0,1,3,0.9485610723495483
2,0,1,14,0.8313143253326416
2,0,1,2,0.698814868927002
2,0,1,9,0.702660083770752
2,0,1,8,0.9426823854446411
2,0,1,10,0.7973076105117798
2,0,1,6,0.7256796360015869
2,0,1,16,0.7085380554199219
2,0,1,19,0.840510368347168
2,0,1,15,0.7338018417358398
2,0,1,22,0.8261494636535645
2,0,1,17,0.7773884534835815
2,0,1,13,0.784416675567627
2,0,2,6,0.41747379302978516
2,0,2,24,0.3499598503112793
2,0,2,2,0.6564793586730957
2,0,2,11,0.7194654941558838
2,0,2,10,0.6774559020996094
2,0,2,7,0.6467676162719727
2,0,2,13,0.560771107673645
2,0,2,8,0.832770824432373
2,0,2,20,0.617918848991394
2,0,2,15,0.4063413143157959
2,0,2,1,0.7690386772155762
2,0,2,3,0.3999459743499756
2,0,2,22,0.6455032825469971
2,0,2,0,0.7119959592819214
2,0,2,12,0.5547680854797363
2,0,2,18,0.58985435962677
2,0,2,4,0.631104588508606
2,0,2,21,0.5625852346420288
2,0,2,17,0.6939100027084351
2,0,2,5,0.6444698572158813
2,0,2,14,0.6326777935028076
2,0,2,9,0.6773895025253296
2,0,2,23,0.45053601264953613
2,0,2,19,0.7239711284637451
2,0,2,16,0.6202763319015503
2,0,3,18,0.33857178688049316
2,0,3,14,0.47653496265411377
2,0,3,15,0.2671818733215332
2,0,3,1,0.49368810653686523
2,0,3,22,0.6340222358703613
2,0,3,7,0.46723270416259766
2,0,3,5,0.4569922685623169
2,0,3,19,0.5365225076675415
2,0,3,9,0.346158504486084
2,0,3,3,0.3205767869949341
2,0,3,24,0.30745911598205566
2,0,3,10,0.5563609600067139
2,0,3,16,0.5096988677978516
2,0,3,2,0.552311897277832
2,0,3,0,0.6344926357269287
2,0,3,11,0.4703347682952881
2,0,3,23,0.33430564403533936
2,0,3,4,0.48126089572906494
2,0,3,6,0.28798532485961914
2,0,3,20,0.5548484325408936
2,0,3,13,0.31782424449920654
2,0,3,17,0.507030725479126
2,0,3,21,0.37713730335235596
2,0,3,12,0.36571764945983887
2,0,3,8,0.6829946041107178
2,0,4,2,0.3255126476287842
2,0,4,21,0.3100249767303467
2,0,4,0,0.5831613540649414
2,0,4,4,0.3372325897216797
2,0,4,24,0.20927000045776367
2,0,4,19,0.474139928817749
2,0,4,13,0.2238401174545288
2,0,4,10,0.4563298225402832
2,0,4,15,0.22227752208709717
2,0,4,12,0.3592315912246704
2,0,4,7,0.3898200988769531
2,0,4,8,0.6035895347595215
2,0,4,11,0.40862250328063965
2,0,4,14,0.3917117118835449
2,0,4,20,0.45106053352355957
2,0,4,22,0.5590931177139282
2,0,4,6,0.19517314434051514
2,0,4,16,0.37718820571899414
2,0,4,5,0.39031004905700684
2,0,4,17,0.35932767391204834
2,0,4,23,0.24238872528076172
2,0,4,3,0.3179425001144409
2,0,4,1,0.3312113285064697
2,0,4,18,0.3965803384780884
2,0,4,9,0.21900498867034912
2,0,5,18,0.27034318447113037
2,0,5,22,0.521277904510498
2,0,5,17,0.30430591106414795
2,0,5,9,0.17442810535430908
2,0,5,23,0.218652606010437
2,0,5,0,0.49229443073272705
2,0,5,3,0.3142656087875366
2,0,5,12,0.36676692962646484
2,0,5,21,0.37243783473968506
2,0,5,10,0.4434382915496826
2,0,5,19,0.4079245328903198
2,0,5,4,0.2563086748123169
2,0,5,20,0.39842677116394043
2,0,5,5,0.33462440967559814
2,0,5,13,0.2164071798324585
2,0,5,24,0.2139122486114502
2,0,5,6,0.1742546558380127
2,0,5,11,0.4195517301559448
2,0,5,16,0.35842669010162354
2,0,5,1,0.2637242078781128
2,0,5,14,0.31678032875061035
2,0,5,15,0.20841050148010254
2,0,5,2,0.302631139755249
2,0,5,7,0.3436143398284912
2,0,6,6,0.14605236053466797
2,0,6,23,0.20472431182861328
2,0,6,16,0.35236692428588867
2,0,6,0,0.445648193359375
2,0,6,5,0.2571638822555542
2,0,6,2,0.2285003662109375
2,0,6,15,0.18053460121154785
2,0,6,10,0.36936235427856445
2,0,6,20,0.3754723072052002
2,0,6,12,0.3141518831253052
2,0,6,18,0.24675095081329346
2,0,6,22,0.512726902961731
2,0,6,21,0.36588096618652344
2,0,6,1,0.21587145328521729
2,0,6,24,0.1579115390777588
2,0,6,17,0.29765522480010986
2,0,6,11,0.3963557481765747
2,0,6,4,0.21014320850372314
2,0,6,13,0.16704165935516357
2,0,6,9,0.16161835193634033
2,0,6,7,0.3238487243652344
2,0,6,14,0.24073684215545654
2,0,6,19,0.3608185052871704
2,0,6,3,0.27346885204315186
2,0,7,20,0.32720947265625
2,0,7,14,0.16393721103668213
2,0,7,8,0.34485459327697754
2,0,7,16,0.32871878147125244
2,0,7,21,0.34417784214019775
2,0,7,5,0.20984530448913574
2,0,7,7,0.2417445182800293
2,0,7,1,0.18358445167541504
2,0,7,23,0.19571459293365479
2,0,7,4,0.18062973022460938
2,0,7,18,0.21400845050811768
2,0,7,10,0.3015953302383423
2,0,7,22,0.45935940742492676
2,0,7,11,0.2332136631011963
2,0,7,9,0.12361955642700195
2,0,7,2,0.20057272911071777
2,0,7,17,0.244881272315979
2,0,7,15,0.1770850419998169
2,0,7,12,0.2525671720504761
2,0,7,0,0.3910329341888428
2,0,7,13,0.12712717056274414
2,0,7,6,0.12946128845214844
2,0,7,24,0.16059398651123047
2,0,7,19,0.3155001401901245
2,0,7,3,0.2313697338104248
2,0,8,1,0.17091846466064453
2,0,8,23,0.18035292625427246
2,0,8,24,0.18219268321990967
2,0,8,19,0.31126153469085693
2,0,8,22,0.3815103769302368
2,0,8,9,0.11297142505645752
2,0,8,6,0.12385189533233643
2,0,8,15,0.16942846775054932
2,0,8,4,0.17157649993896484
2,0,8,0,0.35469043254852295
2,0,8,20,0.2865171432495117
2,0,8,21,0.33994197845458984
2,0,8,8,0.315726637840271
2,0,8,7,0.21216487884521484
2,0,8,14,0.1279616355895996
2,0,8,10,0.27738380432128906
2,0,8,17,0.21054673194885254
2,0,8,3,0.21985626220703125
2,0,8,18,0.1955883502960205
2,0,8,11,0.22294461727142334
2,0,8,13,0.10830771923065186
2,0,8,16,0.29634714126586914
2,0,8,2,0.1896207332611084
2,0,8,12,0.26358354091644287
2,0,8,5,0.16753089427947998
2,0,9,22,0.3487563133239746
2,0,9,21,0.3278064727783203
2,0,9,8,0.3022921085357666
2,0,9,13,0.10327458381652832
2,0,9,2,0.16381025314331055
2,0,9,18,0.18610715866088867
2,0,9,0,0.2960752248764038
2,0,9,15,0.1484006643295288
2,0,9,23,0.14791929721832275
2,0,9,9,0.1141960620880127
2,0,9,10,0.2602764368057251
2,0,9,6,0.11719512939453125
2,0,9,4,0.14342761039733887
2,0,9,12,0.2317136526107788
2,0,9,16,0.27077412605285645
2,0,9,7,0.19206321239471436
2,0,9,17,0.2034052610397339
2,0,9,3,0.19868910312652588
2,0,9,20,0.24138665199279785
2,0,9,19,0.28001391887664795
2,0,9,24,0.16089797019958496
2,0,9,14,0.13095736503601074
2,0,9,5,0.15858864784240723
2,0,9,1,0.1686490774154663
2,0,10,4,0.14214372634887695
2,0,10,22,0.31219959259033203
2,0,10,6,0.12757527828216553
2,0,10,8,0.28851914405822754
2,0,10,10,0.2396237850189209
2,0,10,12,0.19694185256958008
