experiment_id,experiment_run,round,client_id,js
2,0,1,4,0.2798961400985718
2,0,1,20,0.6820576786994934
2,0,1,24,0.4597826302051544
2,0,1,21,3.114051342010498
2,0,1,11,0.1476120501756668
2,0,1,23,0.35146158933639526
2,0,1,7,0.9066352248191833
2,0,1,12,1.1424554586410522
2,0,1,1,0.5338211059570312
2,0,1,0,0.8640073537826538
2,0,1,18,0.56980299949646
2,0,1,5,0.3216429650783539
2,0,1,3,1.0852713584899902
2,0,1,14,0.611401379108429
2,0,1,2,0.4115792512893677
2,0,1,9,0.9117003083229065
2,0,1,8,0.6010419130325317
2,0,1,10,31.739614486694336
2,0,1,6,0.30213043093681335
2,0,1,16,0.5690883994102478
2,0,1,19,0.6765518188476562
2,0,1,15,0.3930424749851227
2,0,1,22,26.029443740844727
2,0,1,17,0.49697378277778625
2,0,1,13,0.3069957196712494
2,0,2,6,0.29887986183166504
2,0,2,24,0.30674734711647034
2,0,2,2,0.3735946714878082
2,0,2,11,0.08517181873321533
2,0,2,10,16.10297203063965
2,0,2,7,0.8745682239532471
2,0,2,13,0.34002771973609924
2,0,2,8,0.4479859173297882
2,0,2,20,0.7054902911186218
2,0,2,15,0.5094388723373413
2,0,2,1,0.6747884750366211
2,0,2,3,0.5582191348075867
2,0,2,22,12.54049301147461
2,0,2,0,1.4800938367843628
2,0,2,12,0.8435502052307129
2,0,2,18,0.7588118314743042
2,0,2,4,0.17352735996246338
2,0,2,21,2.7507801055908203
2,0,2,17,0.5180345177650452
2,0,2,5,0.2899794280529022
2,0,2,14,0.783821165561676
2,0,2,9,0.6854634881019592
2,0,2,23,0.4630696177482605
2,0,2,19,0.6380173563957214
2,0,2,16,0.5179097056388855
2,0,3,18,0.5607970952987671
2,0,3,14,0.7323582172393799
2,0,3,15,0.5564234256744385
2,0,3,1,1.216536045074463
2,0,3,22,8.746106147766113
2,0,3,7,0.7498025298118591
2,0,3,5,0.23469766974449158
2,0,3,19,0.7984359860420227
2,0,3,9,0.7840423583984375
2,0,3,3,0.4621230661869049
2,0,3,24,0.1972208172082901
2,0,3,10,10.120321273803711
2,0,3,16,0.5178931951522827
2,0,3,2,0.49937793612480164
2,0,3,0,1.125285267829895
2,0,3,11,0.11644360423088074
2,0,3,23,0.3653891682624817
2,0,3,4,0.35884565114974976
2,0,3,6,0.35170766711235046
2,0,3,20,0.6864804625511169
2,0,3,13,0.30768975615501404
2,0,3,17,0.6426956653594971
2,0,3,21,3.722031593322754
2,0,3,12,0.6119997501373291
2,0,3,8,0.6534903049468994
2,0,4,2,0.5952700972557068
2,0,4,21,2.667870283126831
2,0,4,0,1.4407613277435303
2,0,4,4,0.9845871329307556
2,0,4,24,0.29893168807029724
2,0,4,19,0.7876890897750854
2,0,4,13,0.37736597657203674
2,0,4,10,8.227139472961426
2,0,4,15,0.47019463777542114
2,0,4,12,0.8623058199882507
2,0,4,7,0.6079861521720886
2,0,4,8,0.775070071220398
2,0,4,11,0.1640520691871643
2,0,4,14,0.5396122336387634
2,0,4,20,0.6134935021400452
2,0,4,22,9.33578872680664
2,0,4,6,0.2659258544445038
2,0,4,16,0.7112677097320557
2,0,4,5,0.21125102043151855
2,0,4,17,0.6347247362136841
2,0,4,23,0.3811759948730469
2,0,4,3,0.4693734347820282
2,0,4,1,1.284834861755371
2,0,4,18,0.63016676902771
2,0,4,9,0.575513482093811
2,0,5,18,0.5225887894630432
2,0,5,22,7.284365177154541
2,0,5,17,0.5374059081077576
2,0,5,9,0.5481890439987183
2,0,5,23,0.27528464794158936
2,0,5,0,1.1425340175628662
2,0,5,3,0.6565625667572021
2,0,5,12,0.5790706276893616
2,0,5,21,2.244098663330078
2,0,5,10,7.421445369720459
2,0,5,19,0.9330995678901672
2,0,5,4,1.0911380052566528
2,0,5,20,0.8374014496803284
2,0,5,5,0.21607378125190735
2,0,5,13,0.4017140865325928
2,0,5,24,0.328415185213089
2,0,5,6,0.27560728788375854
2,0,5,11,0.10479048639535904
2,0,5,16,0.8437443971633911
2,0,5,1,1.1357566118240356
2,0,5,14,0.49044767022132874
2,0,5,15,0.4585172235965729
2,0,5,2,0.8987959027290344
2,0,5,7,0.5821959376335144
2,0,6,6,0.2757607102394104
2,0,6,23,0.3070085644721985
2,0,6,16,0.8470036387443542
