experiment_id,experiment_run,round,client_id,accuracy
2,0,1,18,0.9956521739130435
2,0,1,2,1.0
2,0,1,16,0.9339622641509434
2,0,1,9,0.9548192771084337
2,0,1,24,0.9069767441860465
2,0,1,1,0.9635036496350365
2,0,1,10,1.0
2,0,1,17,0.9593220338983051
2,0,1,5,0.9369369369369369
2,0,1,12,0.9823943661971831
2,0,1,15,0.9123931623931624
2,0,1,19,0.9569093610698366
2,0,1,3,0.9597069597069597
2,0,1,8,0.803030303030303
2,0,1,11,0.9411764705882353
2,0,1,23,0.8960709759188846
2,0,1,4,0.5
2,0,1,22,1.0
2,0,1,21,0.75
2,0,1,0,0.9733009708737864
2,0,1,6,0.8983050847457628
2,0,1,20,0.9705014749262537
2,0,1,7,0.9329421626152556
2,0,1,14,0.9142857142857143
2,0,1,13,0.2857142857142857
2,0,2,2,1.0
2,0,2,4,0.5
2,0,2,9,0.9533132530120482
2,0,2,21,0.75
2,0,2,0,0.9757281553398058
2,0,2,19,0.9554234769687965
2,0,2,3,0.9597069597069597
2,0,2,24,0.8953488372093024
2,0,2,13,1.0
2,0,2,12,0.9882629107981221
2,0,2,16,0.9150943396226415
2,0,2,10,1.0
2,0,2,18,0.9782608695652174
2,0,2,20,0.9734513274336283
2,0,2,8,0.7272727272727273
2,0,2,17,0.9457627118644067
2,0,2,5,0.9009009009009009
2,0,2,15,0.9439102564102564
2,0,2,23,0.876425855513308
2,0,2,6,0.8177966101694916
2,0,2,7,0.8968985750209556
2,0,2,22,1.0
2,0,2,11,0.8823529411764706
2,0,2,14,0.9428571428571428
2,0,2,1,0.9781021897810219
2,0,3,8,0.7575757575757576
2,0,3,19,0.9673105497771174
2,0,3,15,0.9230769230769231
2,0,3,21,0.75
2,0,3,3,0.9926739926739927
2,0,3,11,0.8823529411764706
2,0,3,22,1.0
2,0,3,16,0.9528301886792453
2,0,3,0,0.9271844660194175
2,0,3,10,1.0
2,0,3,2,1.0
2,0,3,7,0.9111483654652137
