experiment_id,experiment_run,round,client_id,js
2,2,1,22,1.0858672857284546
2,2,1,10,0.9586625099182129
2,2,1,3,0.8953201770782471
2,2,1,5,0.7174996733665466
2,2,1,11,0.9644761681556702
2,2,1,24,0.7537928223609924
2,2,1,9,0.8271645307540894
2,2,1,16,0.8934539556503296
2,2,1,14,0.9039335250854492
2,2,1,23,0.9552875757217407
2,2,1,4,0.7205358743667603
2,2,1,6,0.738974392414093
2,2,1,13,0.815389096736908
2,2,1,12,0.6904104948043823
2,2,1,1,0.9279332756996155
2,2,1,15,0.7371573448181152
2,2,1,2,1.1093943119049072
2,2,1,18,0.5951540470123291
2,2,1,7,0.5220264792442322
2,2,1,19,0.6948221921920776
2,2,1,20,0.8506829142570496
2,2,1,0,0.771590530872345
2,2,1,17,0.7817322611808777
2,2,1,21,0.8045416474342346
2,2,1,8,0.7214305996894836
2,2,2,19,0.8416430950164795
2,2,2,2,0.9484160542488098
2,2,2,10,1.1919533014297485
2,2,2,15,0.7980756759643555
2,2,2,18,0.6721409559249878
2,2,2,17,0.7251286506652832
2,2,2,21,0.8349177241325378
2,2,2,9,0.8763180375099182
2,2,2,7,0.5230478048324585
2,2,2,4,0.7426431179046631
2,2,2,1,0.6660736203193665
2,2,2,12,0.683607280254364
2,2,2,5,0.7067833542823792
2,2,2,3,0.726906955242157
2,2,2,11,0.7502948641777039
2,2,2,8,0.5926227569580078
2,2,2,14,0.8174268007278442
2,2,2,22,0.9153724908828735
2,2,2,6,0.883260190486908
2,2,2,13,0.8038932681083679
2,2,2,20,1.1083226203918457
2,2,2,16,1.2251979112625122
2,2,2,24,0.9127177000045776
2,2,2,23,0.8156272172927856
2,2,2,0,0.8267655372619629
2,2,3,14,0.3506318926811218
2,2,3,17,0.3326422870159149
2,2,3,5,0.373559832572937
2,2,3,19,0.4777558743953705
2,2,3,7,0.3113073408603668
2,2,3,15,0.419322669506073
2,2,3,23,0.4587029814720154
2,2,3,11,0.4076653718948364
2,2,3,9,0.3550381064414978
2,2,3,22,0.4654269218444824
2,2,3,8,0.3947344124317169
2,2,3,2,0.38255465030670166
2,2,3,3,0.40175092220306396
2,2,3,13,0.352617084980011
2,2,3,21,0.3942587375640869
2,2,3,4,0.4846585988998413
2,2,3,18,0.2624205946922302
2,2,3,12,0.3317109942436218
2,2,3,10,0.6367580890655518
2,2,3,24,0.6521863341331482
2,2,3,16,0.5157653093338013
2,2,3,20,0.5446100831031799
2,2,3,1,0.4018021523952484
2,2,3,0,0.6042481660842896
2,2,3,6,0.5989207625389099
2,2,4,22,0.11569982767105103
2,2,4,8,0.17044641077518463
2,2,4,3,0.13573390245437622
2,2,4,6,0.20231394469738007
2,2,4,13,0.08042749762535095
2,2,4,2,0.06813845038414001
2,2,4,0,0.13192689418792725
2,2,4,15,0.1434812843799591
2,2,4,9,0.11341667920351028
2,2,4,21,0.15886278450489044
2,2,4,1,0.12010291963815689
2,2,4,5,0.13439859449863434
2,2,4,19,0.18666456639766693
2,2,4,17,0.12497103959321976
2,2,4,16,0.1043674647808075
2,2,4,24,0.19671806693077087
2,2,4,10,0.19687120616436005
2,2,4,4,0.16769208014011383
2,2,4,11,0.13495340943336487
2,2,4,18,0.09873854368925095
2,2,4,23,0.19444148242473602
2,2,4,14,0.19175854325294495
2,2,4,12,0.1848239302635193
2,2,4,7,0.11429332196712494
2,2,4,20,0.10448794811964035
2,2,5,20,0.048122745007276535
2,2,5,16,0.05738764628767967
2,2,5,22,0.08320824801921844
2,2,5,24,0.06780647486448288
2,2,5,5,0.06743033230304718
2,2,5,6,0.10848472267389297
2,2,5,21,0.08266090601682663
2,2,5,15,0.0545070543885231
2,2,5,7,0.08472040295600891
2,2,5,23,0.1321718841791153
2,2,5,8,0.09541445970535278
2,2,5,10,0.12535065412521362
2,2,5,17,0.08083594590425491
2,2,5,11,0.09854333847761154
2,2,5,18,0.06889177858829498
2,2,5,14,0.13067267835140228
2,2,5,3,0.1008220762014389
2,2,5,19,0.11505454033613205
