experiment_id,experiment_run,round,global_accuracy
2,2,0,0.1
2,2,1,0.2744
2,2,2,0.8008
2,2,3,0.8738
2,2,4,0.8899
2,2,5,0.8953
2,2,6,0.9011
2,2,7,0.9041
2,2,8,0.9079
2,2,9,0.9068
2,2,10,0.9086
