experiment_id,experiment_run,round,client_id,fid
1,4,1,3,1.2313657937633005
1,4,1,9,1.2554865925731393
1,4,1,5,1.232562602916361
1,4,1,1,1.2004067303891863
1,4,1,4,1.3021009543060604
1,4,1,6,1.2227890020639547
1,4,1,8,1.2852568228733445
1,4,1,0,1.3004071785195181
1,4,1,2,1.3667018169774083
1,4,1,7,1.3277906006348918
1,4,2,6,0.37945366297478617
1,4,2,3,0.4520284510236283
1,4,2,7,0.4381154510679156
1,4,2,9,0.4333498191596691
1,4,2,2,0.37002527983565603
1,4,2,1,0.3694128881778318
1,4,2,4,0.44460053219333645
1,4,2,8,0.4141820005173023
1,4,2,5,0.5024281922242227
1,4,2,0,0.4965376359963463
1,4,3,5,0.18077917882910588
1,4,3,0,0.20740539557117454
1,4,3,2,0.17896061597065366
1,4,3,3,0.19079440908121983
1,4,3,6,0.1668996963150836
1,4,3,8,0.214988228797586
1,4,3,4,0.19278375832309375
1,4,3,7,0.14174794740844576
1,4,3,9,0.24434182598008247
1,4,3,1,0.185100022160966
1,4,4,3,0.09024191624735692
1,4,4,2,0.14119907906609291
1,4,4,0,0.09846135707757156
1,4,4,6,0.10203218590375457
1,4,4,9,0.12056233003144914
1,4,4,4,0.09686570880374498
1,4,4,1,0.09079166689626206
1,4,4,7,0.0866849861054223
1,4,4,8,0.12913464828733334
1,4,4,5,0.09410696299756352
1,4,5,0,0.18206776801762678
1,4,5,5,0.10237480682108388
1,4,5,4,0.10902704507402525
1,4,5,8,0.11918029856048139
1,4,5,2,0.09708955754334701
1,4,5,1,0.10616949110423964
1,4,5,9,0.08923323425608268
1,4,5,6,0.10363563593144103
1,4,5,7,0.08472017892005568
1,4,5,3,0.1022720713460322
1,4,6,2,0.12904404887407764
1,4,6,6,0.0828123612351633
1,4,6,5,0.07534764657204088
1,4,6,7,0.10060126358345156
1,4,6,8,0.0943403342290673
1,4,6,3,0.09079425342908787
1,4,6,4,0.0786936148317479
1,4,6,1,0.08936208787383859
1,4,6,0,0.1116442595926519
1,4,6,9,0.09543060915344162
1,4,7,6,0.08466064774102534
1,4,7,8,0.11203276690089747
1,4,7,2,0.07321462478274077
1,4,7,4,0.06802436562999378
1,4,7,9,0.07575787799030255
1,4,7,3,0.07557117750885113
1,4,7,0,0.09026552284804226
1,4,7,1,0.07632130373691662
1,4,7,7,0.1007152774968095
1,4,7,5,0.0779931935825999
1,4,8,0,0.06401858028004065
1,4,8,2,0.07314182447587317
1,4,8,8,0.06097812243818015
1,4,8,6,0.07644693380309742
1,4,8,7,0.0734127066047105
1,4,8,3,0.06883411028342293
1,4,8,5,0.06122877009514009
1,4,8,9,0.06199678530194598
1,4,8,1,0.06863406448637202
1,4,8,4,0.05514787827004647
1,4,9,6,0.0790242440535885
1,4,9,8,0.04579726180844762
1,4,9,0,0.06674577769964107
1,4,9,2,0.06738770036698698
1,4,9,3,0.05703337476051801
1,4,9,9,0.05206454424614464
1,4,9,1,0.06293724183830487
1,4,9,4,0.062497452527927586
1,4,9,5,0.05259097694101542
1,4,9,7,0.06440883279893389
1,4,10,8,0.047965058589886894
1,4,10,4,0.0843896570763569
1,4,10,7,0.056357272870739834
1,4,10,0,0.0750637179457547
1,4,10,5,0.05608756490650919
1,4,10,9,0.06759542189854575
1,4,10,1,0.05481907804377121
1,4,10,6,0.06631458165772376
1,4,10,2,0.07294398332163171
1,4,10,3,0.06109607767711924
