experiment_id,experiment_run,round,client_id,fid
1,0,1,1,1.135013560253185
1,0,1,3,0.9663211761956632
1,0,1,9,1.103567288376695
1,0,1,8,1.492045796907757
1,0,1,0,0.9997056114868428
1,0,1,6,1.0306182966618485
1,0,1,2,0.9608442040957694
1,0,1,4,1.1819784200505206
1,0,1,5,0.7764914708062922
1,0,1,7,1.1611075697533082
1,0,2,4,1.5297627118517017
1,0,2,8,0.6048640708277725
1,0,2,2,1.149212356186468
1,0,2,9,1.416179165329176
1,0,2,7,1.295246227479986
1,0,2,0,1.0053211101317059
1,0,2,3,1.6817999661824201
1,0,2,1,1.010453881791727
1,0,2,5,1.1382692272502823
1,0,2,6,1.2644778942322967
1,0,3,5,0.8737357549322947
1,0,3,7,0.7361479497966643
1,0,3,8,0.383241675557466
1,0,3,1,0.42713878478667183
1,0,3,4,1.1084730736592316
1,0,3,0,0.6442019440227322
1,0,3,9,1.0376532659177948
1,0,3,2,0.862209867846745
1,0,3,3,0.9150293297872666
1,0,3,6,1.0024316530955888
1,0,4,4,1.0148599533762541
1,0,4,6,0.7876594144679467
1,0,4,9,0.8347168357066486
1,0,4,3,0.674342655003801
1,0,4,7,0.5941968182715084
1,0,4,0,0.6006483289789624
1,0,4,5,0.6462794023895343
1,0,4,1,0.512987776379297
1,0,4,8,0.3940019824450113
1,0,4,2,0.6905910197645884
1,0,5,9,0.5142871261730135
1,0,5,3,0.5165130754870091
1,0,5,6,0.6314028523385563
1,0,5,7,0.3852638371112094
1,0,5,4,0.7007889264328415
1,0,5,8,0.4097192575424126
1,0,5,2,0.46929781235880863
1,0,5,5,0.6307958118962784
1,0,5,0,0.47772893060339927
1,0,5,1,0.38833980494019416
1,0,6,7,0.36543046742415086
1,0,6,9,0.44660886042678183
1,0,6,6,0.5426509068659023
1,0,6,2,0.4496509572068658
1,0,6,4,0.616482684460871
1,0,6,1,0.41179870420727105
1,0,6,5,0.5656922788497898
1,0,6,8,0.3656236329681887
1,0,6,0,0.5000903855977583
1,0,7,3,0.47976135096319394
1,0,7,4,0.5367526583318044
1,0,7,0,0.46615168118628203
1,0,7,1,0.3925259865134334
1,0,7,5,0.6855126564900259
1,0,7,2,0.3731518616607896
1,0,7,7,0.38370361452821417
1,0,7,9,0.4171570354957812
1,0,7,8,0.314258644281729
1,0,7,6,0.48845079679002135
1,0,8,5,0.8124912479339141
1,0,8,2,0.35822471697745867
1,0,8,1,0.3509256644524251
1,0,8,4,0.44955842228050136
1,0,8,7,0.3670486137094209
1,0,8,0,0.4371610713138341
1,0,8,6,0.5693016668306058
1,0,8,8,0.3404104495851583
1,0,8,9,0.4078402373737323
1,0,8,3,0.3766042979217807
1,0,9,1,0.29074544439539135
1,0,9,3,0.22170900999105284
1,0,9,5,0.638744991697713
1,0,9,4,0.38313398631068124
1,0,9,7,0.302006669384461
1,0,9,8,0.3398592542208394
1,0,9,2,0.2806472102048808
1,0,9,6,0.48803332725135723
1,0,9,0,0.3971948859565019
1,0,9,9,0.35310357641075585
1,0,10,3,0.20168067095211012
1,0,10,9,0.37045331217006094
1,0,10,6,0.48979617682447574
1,0,10,4,0.344980282002269
1,0,10,1,0.23205042422417818
1,0,10,8,0.2967140637646964
1,0,10,2,0.3552645899526613
1,0,10,0,0.41118909221420424
1,0,10,5,0.739963589525809
1,0,10,7,0.3210950776070244
