experiment_id,experiment_run,round,client_id,mmd
2,0,1,5,0.39197707176208496
2,0,1,6,0.364412784576416
2,0,1,7,0.3702552318572998
2,0,1,4,0.674845814704895
2,0,1,9,0.38970208168029785
2,0,1,22,0.4335341453552246
2,0,1,2,0.4188345670700073
2,0,1,13,0.7220358848571777
2,0,1,8,0.4264577627182007
2,0,1,12,0.405086874961853
2,0,1,24,0.4535571336746216
2,0,1,15,0.3697841167449951
2,0,1,19,0.4050823450088501
2,0,1,18,0.44622182846069336
2,0,1,1,0.46650731563568115
2,0,1,3,0.3765072822570801
2,0,1,23,0.36011600494384766
2,0,1,16,0.3985966444015503
2,0,1,0,0.39936113357543945
2,0,1,11,0.4597806930541992
2,0,1,20,0.47438549995422363
2,0,1,21,0.5327674150466919
2,0,1,17,0.4425255060195923
2,0,1,10,0.40673792362213135
2,0,1,14,0.41995906829833984
2,0,2,20,0.5454694032669067
2,0,2,24,0.3953397274017334
2,0,2,5,0.41797852516174316
2,0,2,18,0.532453179359436
2,0,2,1,0.4771517515182495
2,0,2,6,0.3852214813232422
2,0,2,23,0.3884772062301636
2,0,2,0,0.4268777370452881
2,0,2,10,0.5919338464736938
2,0,2,3,0.4019808769226074
2,0,2,13,0.24741911888122559
2,0,2,17,0.48901498317718506
2,0,2,12,0.4310891628265381
2,0,2,22,0.5953203439712524
2,0,2,21,0.3909316062927246
2,0,2,2,0.3673166036605835
2,0,2,14,0.4369378089904785
2,0,2,15,0.3853341341018677
2,0,2,16,0.46460163593292236
2,0,2,7,0.46633803844451904
2,0,2,11,0.4618570804595947
2,0,2,9,0.49897706508636475
2,0,2,4,0.28183603286743164
2,0,2,19,0.42320072650909424
2,0,2,8,0.3960031270980835
2,0,3,24,0.3172032833099365
2,0,3,6,0.28955817222595215
2,0,3,5,0.29574429988861084
2,0,3,14,0.2820248603820801
2,0,3,22,0.4823652505874634
2,0,3,12,0.2861381769180298
2,0,3,3,0.3154348134994507
2,0,3,8,0.27540016174316406
2,0,3,19,0.3015092611312866
2,0,3,20,0.42971086502075195
2,0,3,11,0.3020099401473999
2,0,3,13,0.15430974960327148
2,0,3,17,0.35773372650146484
2,0,3,10,0.42190659046173096
2,0,3,7,0.3374149799346924
2,0,3,21,0.3146483898162842
2,0,3,15,0.2948840856552124
2,0,3,18,0.4372251033782959
2,0,3,16,0.32926368713378906
2,0,3,0,0.34193432331085205
2,0,3,9,0.4044191837310791
2,0,3,1,0.38944029808044434
2,0,3,2,0.3661081790924072
2,0,3,4,0.21152973175048828
2,0,3,23,0.2869551181793213
2,0,4,20,0.30157530307769775
2,0,4,3,0.21264159679412842
2,0,4,24,0.21346986293792725
2,0,4,11,0.24030053615570068
2,0,4,5,0.23437917232513428
2,0,4,12,0.18787455558776855
2,0,4,17,0.250321626663208
2,0,4,16,0.23310625553131104
2,0,4,1,0.30255556106567383
2,0,4,19,0.22129011154174805
