experiment_id,experiment_run,round,global_accuracy
2,0,0,0.1
2,0,1,0.1002
2,0,2,0.2747
2,0,3,0.3668
2,0,4,0.6877
2,0,5,0.749
2,0,6,0.8178
2,0,7,0.7878
2,0,8,0.7995
2,0,9,0.8345
2,0,10,0.8384
