experiment_id,experiment_run,round,client_id,kl_divergence
4,0,1,11,2.6676580905914307
4,0,1,76,3.102487564086914
4,0,1,71,7.795111656188965
4,0,1,35,2.210026979446411
4,0,1,55,3.7759170532226562
4,0,1,64,1.1484758853912354
4,0,1,94,13.7919340133667
4,0,1,45,1.6392887830734253
4,0,1,86,5.754615783691406
4,0,1,23,3.552334785461426
4,0,1,33,0.7057101130485535
4,0,1,28,2.317620038986206
4,0,1,21,3.007991075515747
4,0,1,40,1.4620463848114014
4,0,1,98,1.880634069442749
4,0,1,43,0.4629725515842438
4,0,1,24,3.470313310623169
4,0,1,77,1.3514333963394165
4,0,1,84,11.82655143737793
4,0,1,15,3.9053902626037598
4,0,1,49,2.755855083465576
4,0,1,95,0.7209059000015259
4,0,1,60,3.1768171787261963
4,0,1,89,3.472749710083008
4,0,1,70,5.335087776184082
4,0,1,96,2.3666014671325684
4,0,1,51,3.708043098449707
4,0,1,10,2.9996533393859863
4,0,1,69,2.6481077671051025
4,0,1,0,2.3615713119506836
4,0,1,73,2.8846492767333984
4,0,1,66,3.2778735160827637
4,0,1,58,1.9028301239013672
4,0,1,54,2.9576148986816406
4,0,1,4,0.5745896100997925
4,0,1,1,2.8933849334716797
4,0,1,14,2.513648271560669
4,0,1,13,1.0861337184906006
4,0,1,41,1.560624599456787
4,0,1,74,1.954810380935669
4,0,1,83,0.19047364592552185
4,0,1,12,2.8895320892333984
4,0,1,47,4.5092854499816895
4,0,1,3,4.210938453674316
4,0,1,18,3.002696990966797
4,0,1,61,2.8901524543762207
4,0,1,2,4.205341815948486
4,0,1,65,2.8273754119873047
4,0,1,97,1.0982507467269897
4,0,1,85,3.4201762676239014
4,0,1,29,3.428015947341919
4,0,1,32,3.0972750186920166
4,0,1,88,2.9789443016052246
4,0,1,8,3.344266891479492
4,0,1,46,4.630252361297607
4,0,1,67,3.410304069519043
4,0,1,99,2.682635545730591
4,0,1,57,3.6140379905700684
4,0,1,9,2.640601634979248
4,0,1,26,3.7832376956939697
4,0,1,50,5.682350158691406
4,0,1,20,4.1857829093933105
4,0,1,91,5.674905300140381
4,0,1,59,4.16865348815918
4,0,1,30,1.5074195861816406
4,0,1,39,3.0801589488983154
4,0,1,93,3.3785457611083984
4,0,1,75,3.41491961479187
4,0,1,78,3.4919097423553467
4,0,1,68,0.905849814414978
4,0,1,17,2.53317928314209
4,0,1,52,0.44209998846054077
4,0,1,53,3.489470958709717
4,0,1,38,2.8123865127563477
4,0,1,31,3.6500959396362305
4,0,1,42,4.086572647094727
4,0,1,81,3.1145429611206055
4,0,1,62,2.5345375537872314
4,0,1,48,2.8816394805908203
4,0,1,5,7.245068073272705
4,0,1,37,3.5133371353149414
4,0,1,56,2.1828622817993164
4,0,1,36,1.6236209869384766
4,0,1,6,3.016218662261963
4,0,1,80,4.493378639221191
4,0,1,19,1.3618335723876953
4,0,1,27,2.7222461700439453
4,0,1,63,3.883640766143799
4,0,1,90,6.011692523956299
4,0,1,25,4.614752769470215
4,0,1,7,3.9727280139923096
4,0,1,87,0.1957598477602005
4,0,1,16,5.330184459686279
4,0,1,82,2.585280179977417
4,0,1,92,5.0301737785339355
4,0,1,22,1.407440423965454
4,0,1,79,3.4117555618286133
4,0,1,34,4.5868635177612305
4,0,1,72,2.8811864852905273
4,0,2,25,2.8520090579986572
4,0,2,27,2.920445203781128
4,0,2,43,0.9059827327728271
4,0,2,0,2.300523281097412
4,0,2,5,1.8389664888381958
4,0,2,8,3.237745761871338
4,0,2,45,0.9409589171409607
4,0,2,62,3.2384355068206787
4,0,2,16,7.335604190826416
4,0,2,77,0.4980216324329376
4,0,2,26,3.369781017303467
4,0,2,7,2.6243479251861572
4,0,2,12,2.325329303741455
4,0,2,81,3.0100793838500977
4,0,2,63,4.077823162078857
4,0,2,86,2.340702533721924
4,0,2,91,3.315035343170166
4,0,2,42,3.4731125831604004
4,0,2,41,1.4952176809310913
4,0,2,52,0.6780472993850708
4,0,2,37,2.920764684677124
4,0,2,74,3.537494421005249
4,0,2,21,3.4571573734283447
4,0,2,98,2.1411831378936768
4,0,2,30,0.4177880585193634
4,0,2,11,2.519810676574707
4,0,2,15,4.1683220863342285
4,0,2,50,3.004162549972534
4,0,2,46,3.698835849761963
4,0,2,33,1.0665212869644165
4,0,2,99,2.4456875324249268
4,0,2,13,1.0509402751922607
4,0,2,40,0.7155308127403259
4,0,2,54,3.126678466796875
4,0,2,93,3.6204206943511963
4,0,2,83,1.5154649019241333
4,0,2,20,2.1279828548431396
4,0,2,75,3.0865676403045654
4,0,2,59,4.315502643585205
4,0,2,19,0.49034956097602844
4,0,2,57,3.1995818614959717
4,0,2,3,3.0065853595733643
4,0,2,14,2.960310459136963
4,0,2,73,2.95757794380188
4,0,2,72,2.929807424545288
4,0,2,18,3.038578748703003
4,0,2,17,4.130720138549805
4,0,2,97,1.3328421115875244
4,0,2,84,2.0043036937713623
4,0,2,96,2.563722610473633
4,0,2,95,0.5809320211410522
4,0,2,76,2.7276101112365723
4,0,2,24,3.081131935119629
4,0,2,70,15.895509719848633
4,0,2,64,1.0801661014556885
4,0,2,61,4.401027679443359
4,0,2,80,3.639003276824951
4,0,2,36,4.844020366668701
4,0,2,2,3.8890182971954346
4,0,2,35,2.100957155227661
4,0,2,90,4.397798538208008
4,0,2,82,3.4596753120422363
4,0,2,71,1.761972427368164
4,0,2,47,4.444873809814453
4,0,2,88,3.0560641288757324
4,0,2,44,2.4747726917266846
4,0,2,34,3.03351092338562
4,0,2,60,3.7787084579467773
4,0,2,56,3.002537727355957
4,0,2,49,3.1230716705322266
4,0,2,66,2.2879891395568848
4,0,2,68,1.636207103729248
4,0,2,85,2.6085708141326904
4,0,2,22,0.9843447208404541
4,0,2,6,3.109293222427368
4,0,2,65,3.336879014968872
4,0,2,1,2.7549102306365967
4,0,2,51,3.215646982192993
4,0,2,94,1.2435036897659302
4,0,2,92,1.1067461967468262
4,0,2,89,3.800858974456787
4,0,2,9,3.1191437244415283
4,0,2,29,2.8535077571868896
4,0,2,10,2.670320749282837
4,0,2,23,3.1499054431915283
4,0,2,28,0.6453587412834167
4,0,2,78,3.156676769256592
4,0,2,53,3.1189990043640137
4,0,2,39,3.0365872383117676
4,0,2,32,2.9117767810821533
4,0,2,55,3.090134859085083
4,0,2,58,1.7868355512619019
4,0,2,79,3.22776198387146
4,0,2,4,0.9507201910018921
4,0,2,87,0.7727755904197693
4,0,2,31,2.539095640182495
4,0,2,38,3.0305585861206055
4,0,2,67,5.6194610595703125
4,0,2,48,2.5673627853393555
4,0,2,69,0.828163743019104
4,0,3,33,1.7869280576705933
4,0,3,76,3.400104522705078
4,0,3,60,3.0874691009521484
4,0,3,34,2.0526678562164307
4,0,3,82,3.2705655097961426
4,0,3,11,2.043036937713623
4,0,3,14,3.2174172401428223
4,0,3,97,1.1319832801818848
4,0,3,70,2.896240234375
4,0,3,1,3.187283992767334
4,0,3,16,4.034896373748779
4,0,3,36,3.6986613273620605
4,0,3,19,0.3131062388420105
4,0,3,68,1.3708451986312866
4,0,3,54,2.403977394104004
4,0,3,20,2.183187961578369
4,0,3,78,3.203451156616211
4,0,3,67,4.281965255737305
4,0,3,74,3.6599886417388916
4,0,3,81,2.6919965744018555
4,0,3,65,3.175436019897461
4,0,3,87,0.9786241054534912
4,0,3,6,2.962214231491089
4,0,3,56,2.4506869316101074
4,0,3,47,4.656125545501709
4,0,3,83,0.9814949035644531
4,0,3,80,3.651047706604004
4,0,3,5,1.331392765045166
4,0,3,27,4.487804412841797
4,0,3,45,1.0680980682373047
4,0,3,46,4.32365608215332
4,0,3,38,4.762248992919922
4,0,3,41,1.1023459434509277
4,0,3,49,3.6529903411865234
4,0,3,23,3.7159178256988525
4,0,3,98,2.416055202484131
4,0,3,77,0.41466283798217773
4,0,3,12,2.775815725326538
4,0,3,52,0.5528779029846191
4,0,3,79,2.6585564613342285
4,0,3,42,3.301727294921875
4,0,3,64,0.8317064046859741
4,0,3,62,2.8372840881347656
4,0,3,69,0.7765974998474121
4,0,3,99,2.726970672607422
4,0,3,94,1.4413763284683228
4,0,3,86,2.7005555629730225
4,0,3,51,2.903607130050659
4,0,3,7,2.210892915725708
4,0,3,85,3.446765422821045
4,0,3,66,2.918102502822876
4,0,3,31,2.339742422103882
4,0,3,73,2.26699161529541
4,0,3,44,3.5948429107666016
4,0,3,35,3.1589853763580322
4,0,3,50,4.24927282333374
4,0,3,25,2.5667102336883545
4,0,3,40,0.4886975884437561
4,0,3,29,3.2262847423553467
4,0,3,61,3.354123830795288
4,0,3,88,2.793672800064087
4,0,3,13,0.7033059597015381
4,0,3,48,2.9721126556396484
4,0,3,2,3.7107086181640625
4,0,3,21,2.7485060691833496
4,0,3,18,2.7537944316864014
4,0,3,39,2.497321128845215
4,0,3,10,2.5533523559570312
4,0,3,59,3.531684637069702
4,0,3,55,3.2043533325195312
4,0,3,17,3.2330832481384277
4,0,3,58,1.3985414505004883
4,0,3,53,3.3416714668273926
4,0,3,32,4.0299153327941895
4,0,3,92,0.8171534538269043
4,0,3,72,2.983139753341675
4,0,3,26,3.6412711143493652
4,0,3,93,2.748277425765991
4,0,3,89,3.833265542984009
4,0,3,9,3.267763137817383
4,0,3,71,1.2555043697357178
4,0,3,84,1.3665351867675781
4,0,3,30,0.3093284070491791
4,0,3,4,0.7436548471450806
4,0,3,3,2.823486089706421
4,0,3,0,1.4638251066207886
4,0,3,57,3.5756256580352783
4,0,3,22,0.7411198019981384
4,0,3,96,2.397862195968628
4,0,3,8,3.1544408798217773
4,0,3,91,2.8021771907806396
4,0,3,28,0.5699766874313354
4,0,3,24,3.0387825965881348
4,0,3,63,3.9326460361480713
4,0,3,75,4.30728006362915
4,0,3,95,0.9557424783706665
4,0,3,37,2.6612112522125244
4,0,3,43,1.129863977432251
4,0,3,90,4.279923915863037
4,0,3,15,3.762998104095459
4,0,4,40,0.3928489685058594
4,0,4,27,3.57043194770813
4,0,4,23,3.7487006187438965
4,0,4,66,2.895155429840088
4,0,4,98,3.7344846725463867
4,0,4,29,3.90130352973938
4,0,4,82,3.4181339740753174
4,0,4,67,4.745344161987305
4,0,4,18,2.9432435035705566
4,0,4,39,2.446521520614624
4,0,4,31,2.1955795288085938
4,0,4,1,3.2050817012786865
4,0,4,2,3.5901830196380615
4,0,4,19,0.3257604241371155
4,0,4,49,3.919858694076538
4,0,4,24,3.215010643005371
4,0,4,96,2.3981878757476807
4,0,4,15,3.1492912769317627
4,0,4,33,1.5410828590393066
4,0,4,75,3.2377843856811523
4,0,4,88,3.146625518798828
4,0,4,43,1.2711158990859985
4,0,4,0,1.6277648210525513
4,0,4,47,4.432506084442139
4,0,4,32,3.5831334590911865
4,0,4,54,3.393392324447632
4,0,4,70,2.970419406890869
4,0,4,45,1.2881487607955933
4,0,4,89,3.7218050956726074
4,0,4,61,3.1204724311828613
4,0,4,80,3.524639129638672
4,0,4,79,2.877554178237915
4,0,4,5,1.2709405422210693
4,0,4,63,3.9286439418792725
4,0,4,22,1.0441452264785767
4,0,4,58,1.4943712949752808
4,0,4,69,0.5027042031288147
4,0,4,46,4.2578349113464355
4,0,4,30,0.4551636278629303
4,0,4,81,2.670539379119873
4,0,4,76,3.287762403488159
4,0,4,72,2.9698848724365234
4,0,4,50,3.303175449371338
4,0,4,74,3.9189295768737793
4,0,4,84,1.4618343114852905
4,0,4,78,3.3018627166748047
4,0,4,3,3.4809722900390625
4,0,4,28,0.9243463277816772
4,0,4,16,3.8128063678741455
4,0,4,35,3.0406880378723145
4,0,4,93,3.4531142711639404
4,0,4,65,3.8927597999572754
4,0,4,4,0.649925172328949
4,0,4,56,2.3342044353485107
4,0,4,87,1.1378517150878906
4,0,4,95,1.25675630569458
4,0,4,12,2.5622076988220215
4,0,4,26,3.6751556396484375
4,0,4,68,1.3259949684143066
4,0,4,52,0.6351116299629211
4,0,4,53,3.5732014179229736
4,0,4,90,4.231822490692139
4,0,4,36,3.524158239364624
4,0,4,6,3.3591673374176025
4,0,4,42,3.29400372505188
4,0,4,41,1.197248935699463
4,0,4,38,3.5578322410583496
4,0,4,10,2.5875084400177
4,0,4,59,3.3487446308135986
4,0,4,14,2.9912805557250977
4,0,4,20,2.5263216495513916
4,0,4,62,3.8179190158843994
4,0,4,11,2.29757022857666
4,0,4,44,3.0085318088531494
4,0,4,73,2.675205707550049
4,0,4,83,1.0253195762634277
4,0,4,71,1.1970031261444092
4,0,4,94,1.7270244359970093
4,0,4,13,0.6416326761245728
4,0,4,7,1.999359130859375
4,0,4,9,3.2701117992401123
4,0,4,97,1.1804625988006592
4,0,4,25,2.6126773357391357
4,0,4,55,2.9919021129608154
4,0,4,51,2.7946629524230957
4,0,4,57,3.2683587074279785
4,0,4,86,2.5501532554626465
4,0,4,91,2.233691453933716
4,0,4,60,3.48544979095459
4,0,4,37,3.3471968173980713
4,0,4,99,3.128504753112793
4,0,4,48,2.837179660797119
4,0,4,17,3.42163348197937
4,0,4,34,2.065619707107544
4,0,4,92,0.8392937779426575
4,0,4,64,1.0105388164520264
4,0,4,8,2.838982105255127
4,0,4,21,3.522036075592041
4,0,4,85,2.8533530235290527
4,0,4,77,0.3707578778266907
4,0,5,14,2.625267744064331
4,0,5,94,2.204472780227661
4,0,5,53,3.4589734077453613
4,0,5,59,4.633068084716797
4,0,5,20,2.956047773361206
4,0,5,9,3.230351686477661
4,0,5,8,3.016993284225464
4,0,5,64,1.022081732749939
4,0,5,57,3.5126354694366455
4,0,5,81,2.8807361125946045
4,0,5,92,0.8627661466598511
4,0,5,63,3.970424175262451
4,0,5,86,2.680478572845459
4,0,5,66,2.6156136989593506
4,0,5,30,0.6938796043395996
4,0,5,35,2.8984546661376953
4,0,5,67,3.596278667449951
4,0,5,80,3.688250780105591
4,0,5,17,3.1799073219299316
4,0,5,23,3.625411033630371
4,0,5,55,3.124950408935547
4,0,5,5,1.3653639554977417
4,0,5,27,4.0572943687438965
4,0,5,42,3.46645450592041
4,0,5,43,2.0884878635406494
4,0,5,34,2.3108904361724854
4,0,5,61,3.24918532371521
4,0,5,78,3.358459711074829
4,0,5,15,3.6995837688446045
4,0,5,33,1.138494849205017
4,0,5,40,0.2760455012321472
4,0,5,76,3.510059356689453
4,0,5,68,1.504941701889038
4,0,5,98,2.39359712600708
4,0,5,36,3.4061262607574463
4,0,5,32,2.9964587688446045
4,0,5,25,2.6838629245758057
4,0,5,31,1.9103347063064575
4,0,5,79,2.73018479347229
4,0,5,93,2.7993714809417725
4,0,5,26,3.8109655380249023
4,0,5,91,2.232139825820923
4,0,5,28,0.6281685829162598
4,0,5,87,1.670456886291504
4,0,5,51,2.376054286956787
4,0,5,58,1.5201910734176636
4,0,5,24,2.8031156063079834
4,0,5,12,1.9625252485275269
4,0,5,52,0.5243451595306396
4,0,5,44,3.5494701862335205
4,0,5,69,0.8011412024497986
