experiment_id,experiment_run,round,client_id,kl_divergence
2,2,1,14,0.5892650485038757
2,2,1,24,0.2710120677947998
2,2,1,21,0.25007715821266174
2,2,1,4,0.35968130826950073
2,2,1,2,0.7843834757804871
2,2,1,12,0.391864538192749
2,2,1,10,0.5542561411857605
2,2,1,16,0.7411751747131348
2,2,1,20,1.0295708179473877
2,2,1,23,0.47986772656440735
2,2,1,8,0.61220383644104
2,2,1,0,0.6501408219337463
2,2,1,6,1.07729971408844
2,2,1,7,0.5378961563110352
2,2,1,3,0.23513002693653107
2,2,1,22,0.5505672693252563
2,2,1,13,0.2538139522075653
2,2,1,15,0.23882432281970978
2,2,1,18,0.3563259541988373
2,2,1,11,0.33876556158065796
2,2,1,17,0.419846773147583
2,2,1,9,0.8643986582756042
2,2,1,19,0.5593502521514893
2,2,1,5,0.4463546574115753
2,2,1,1,0.2261630892753601
2,2,2,1,0.2504661977291107
2,2,2,12,0.496247261762619
2,2,2,4,0.36147069931030273
2,2,2,9,0.9630434513092041
2,2,2,13,0.3149351477622986
2,2,2,6,0.6619471311569214
2,2,2,16,0.5964893102645874
2,2,2,10,0.6249929070472717
2,2,2,14,0.486491322517395
2,2,2,24,0.31706807017326355
2,2,2,5,0.42532238364219666
2,2,2,11,0.3166775405406952
2,2,2,17,0.37623992562294006
2,2,2,18,0.33815690875053406
2,2,2,22,0.5927942991256714
2,2,2,0,0.40360042452812195
2,2,2,2,0.8117458820343018
2,2,2,15,0.19408614933490753
2,2,2,7,0.6562188863754272
2,2,2,23,0.7265274524688721
2,2,2,8,0.4179237484931946
2,2,2,20,0.5497726798057556
2,2,2,19,0.6188901662826538
2,2,2,21,0.23849357664585114
2,2,2,3,0.2822936773300171
2,2,3,9,0.8407794237136841
2,2,3,12,0.42363670468330383
2,2,3,21,0.1596778780221939
2,2,3,13,0.2047899067401886
2,2,3,22,0.4102199375629425
2,2,3,0,0.31889134645462036
2,2,3,19,0.5836668014526367
2,2,3,23,0.5107312798500061
2,2,3,3,0.23589903116226196
2,2,3,18,0.23849262297153473
2,2,3,14,0.5332375764846802
2,2,3,8,0.40549230575561523
2,2,3,11,0.21137094497680664
2,2,3,24,0.16836829483509064
2,2,3,5,0.442648321390152
2,2,3,17,0.259013295173645
2,2,3,16,0.6202778816223145
2,2,3,10,0.415631502866745
2,2,3,2,0.6983566880226135
