experiment_id,experiment_run,round,client_id,fid
2,2,1,14,1.105817745384717
2,2,1,24,1.2997048132538336
2,2,1,21,1.3046524356051867
2,2,1,4,1.2739577116966316
2,2,1,2,1.0326456396829842
2,2,1,12,1.1159817166913852
2,2,1,10,1.2650128067234347
2,2,1,16,1.3810508937584367
2,2,1,20,1.3335226525936528
2,2,1,23,1.115387293191872
2,2,1,8,1.2235806357796848
2,2,1,0,1.3509837040574215
2,2,1,6,1.1165944773658254
2,2,1,7,1.1648955940269725
2,2,1,3,1.1493297522252663
2,2,1,22,1.3208017890602846
2,2,1,13,1.235708208353055
2,2,1,15,1.1347905227523247
2,2,1,18,1.3494279276921695
2,2,1,11,1.2812957217827292
2,2,1,17,1.2129358679440139
2,2,1,9,1.304928917412532
2,2,1,19,1.277814881617462
2,2,1,5,1.2377278020024793
2,2,1,1,1.2621404527123878
2,2,2,1,0.6337700834783024
2,2,2,12,0.7681827472022327
2,2,2,4,0.40955272286099864
2,2,2,9,0.6929231346755717
2,2,2,13,0.6768823463407885
2,2,2,6,0.7452923876136122
2,2,2,16,0.5443761052928967
2,2,2,10,0.5829054632791347
2,2,2,14,0.8641031085890928
2,2,2,24,0.4679632479615269
2,2,2,5,0.684864041666302
2,2,2,11,0.8676924035708811
2,2,2,17,0.8234521977781586
2,2,2,18,0.5554851671035076
2,2,2,22,0.589105537585047
2,2,2,0,0.44552849569061775
2,2,2,2,0.4440710143825328
2,2,2,15,0.6040310035090856
2,2,2,7,0.985494108343662
2,2,2,23,0.5690521234583852
2,2,2,8,0.6082886934972926
2,2,2,20,0.8094935181918412
2,2,2,19,0.6438311784968437
2,2,2,21,0.4979877931833574
2,2,2,3,0.6997013675150644
2,2,3,9,0.5670776219351682
2,2,3,12,0.7334745180833364
2,2,3,21,0.5323869875840741
2,2,3,13,0.4629991312133323
2,2,3,22,0.4756696114502075
2,2,3,0,0.3688967375894958
2,2,3,19,0.49514250333212445
2,2,3,23,0.48501819573153315
2,2,3,3,0.6319436333399651
2,2,3,18,0.38506358240564115
2,2,3,14,0.752771515725777
2,2,3,8,0.5580302612558711
2,2,3,11,0.6056684008472674
2,2,3,24,0.3540571805845585
2,2,3,5,0.6063160020267346
2,2,3,17,0.6614690743249277
2,2,3,16,0.6297692990777998
2,2,3,10,0.4789722242022417
2,2,3,2,0.4354477259768721
2,2,3,4,0.5496106666167166
2,2,3,1,0.33148757902838116
2,2,3,15,0.30345970132751443
2,2,3,20,0.4739575349687589
2,2,3,6,0.5846627615759472
2,2,3,7,0.7251857518600259
2,2,4,10,0.33288326572787136
2,2,4,16,0.4164922527446542
2,2,4,24,0.22262651671478334
2,2,4,6,0.44417036286929684
2,2,4,14,0.5174797784815888
2,2,4,15,0.16434997891326072
2,2,4,22,0.37930876991132834
2,2,4,5,0.4131383661319421
2,2,4,18,0.26551758668130887
2,2,4,9,0.5194720400021504
2,2,4,2,0.3248415073701746
2,2,4,19,0.32527189257225386
2,2,4,1,0.3080967496490589
2,2,4,13,0.34027650623100575
2,2,4,23,0.3382202108855799
2,2,4,20,0.4012746349276808
2,2,4,21,0.33844178248454243
2,2,4,11,0.4107441479859319
2,2,4,17,0.49807260127895026
2,2,4,8,0.4123309495101517
2,2,4,0,0.27994039528221926
2,2,4,3,0.37778103029437704
2,2,4,12,0.5472315676201002
2,2,4,7,0.4744057097017046
2,2,5,0,0.22761081994103963
2,2,5,12,0.4411632236618749
2,2,5,5,0.23596949597562383
2,2,5,21,0.21294549949802272
