experiment_id,experiment_run,round,client_id,accuracy
8,0,1,6,0.12307692307692308
8,0,1,2,0.33647798742138363
8,0,1,7,0.008377760853008377
8,0,1,4,0.16647264260768335
8,0,1,8,0.15704387990762125
8,0,1,1,0.02572347266881029
8,0,1,9,0.09329221279876639
8,0,1,3,0.04784688995215311
8,0,1,0,0.18928788800973828
8,0,1,5,0.09599447513812155
8,0,2,7,0.546077684691546
8,0,2,5,0.5262430939226519
8,0,2,2,0.7012578616352201
8,0,2,8,0.6963048498845266
8,0,2,9,0.8111025443330764
8,0,2,1,0.6302250803858521
8,0,2,3,0.6889952153110048
8,0,2,0,0.7869750456482045
8,0,2,6,0.8461538461538461
8,0,2,4,0.7718277066356228
