experiment_id,experiment_run,round,client_id,mmd
1,1,1,1,0.7642873525619507
1,1,1,4,0.7092169523239136
1,1,1,6,0.7520601749420166
1,1,1,0,0.7317577600479126
1,1,1,8,0.7495065927505493
1,1,1,2,0.8160500526428223
1,1,1,5,0.7687300443649292
1,1,1,7,0.7270960807800293
1,1,1,3,0.7593920230865479
1,1,1,9,0.6827811002731323
1,1,2,6,0.6502104997634888
1,1,2,8,0.7075495719909668
1,1,2,4,0.5449039936065674
1,1,2,5,0.6088838577270508
1,1,2,7,0.7857953310012817
1,1,2,2,0.670531153678894
1,1,2,1,0.7163374423980713
1,1,2,0,0.5502136945724487
1,1,2,9,0.7907685041427612
1,1,2,3,0.7891050577163696
1,1,3,9,0.33200550079345703
1,1,3,5,0.37569093704223633
1,1,3,6,0.2715364694595337
1,1,3,2,0.4999415874481201
1,1,3,7,0.3333674669265747
1,1,3,4,0.3094141483306885
1,1,3,0,0.2879204750061035
1,1,3,3,0.38117146492004395
1,1,3,1,0.4000585079193115
1,1,3,8,0.34771275520324707
1,1,4,6,0.18740129470825195
1,1,4,2,0.449546217918396
1,1,4,8,0.2897742986679077
1,1,4,0,0.1798630952835083
1,1,4,5,0.2963978052139282
1,1,4,9,0.15890920162200928
1,1,4,7,0.2094823122024536
1,1,4,4,0.28389298915863037
1,1,4,1,0.33103644847869873
1,1,4,3,0.2876094579696655
1,1,5,4,0.16997575759887695
1,1,5,6,0.13361167907714844
1,1,5,5,0.24330520629882812
1,1,5,2,0.3334697484970093
1,1,5,8,0.20513701438903809
1,1,5,3,0.16192996501922607
1,1,5,0,0.1323866844177246
1,1,5,7,0.15307438373565674
1,1,5,9,0.1282416582107544
1,1,5,1,0.21387207508087158
1,1,6,7,0.18993520736694336
1,1,6,4,0.13823282718658447
1,1,6,5,0.19902431964874268
1,1,6,6,0.14173507690429688
1,1,6,8,0.15891492366790771
1,1,6,3,0.20511651039123535
1,1,6,2,0.2931767702102661
1,1,6,1,0.166367769241333
1,1,6,0,0.12056493759155273
1,1,6,9,0.12765836715698242
1,1,7,8,0.1429133415222168
1,1,7,2,0.17062592506408691
1,1,7,7,0.14416682720184326
1,1,7,4,0.07353639602661133
1,1,7,9,0.09577572345733643
1,1,7,0,0.0713576078414917
1,1,7,5,0.12701082229614258
1,1,7,1,0.15332317352294922
1,1,7,6,0.07593190670013428
1,1,7,3,0.18990051746368408
1,1,8,8,0.09689831733703613
1,1,8,6,0.0744776725769043
1,1,8,5,0.09501361846923828
1,1,8,3,0.16319215297698975
1,1,8,2,0.15911555290222168
1,1,8,4,0.06764018535614014
1,1,8,7,0.10234034061431885
1,1,8,9,0.0669015645980835
1,1,8,0,0.04655325412750244
1,1,8,1,0.13673126697540283
1,1,9,5,0.08595550060272217
1,1,9,8,0.0813518762588501
1,1,9,3,0.14411795139312744
1,1,9,0,0.04903233051300049
1,1,9,4,0.05093514919281006
1,1,9,7,0.08484172821044922
1,1,9,9,0.09047436714172363
1,1,9,1,0.09610593318939209
1,1,9,6,0.08175015449523926
1,1,9,2,0.15287244319915771
1,1,10,1,0.08877432346343994
1,1,10,8,0.07380640506744385
1,1,10,6,0.06846809387207031
1,1,10,5,0.09692645072937012
1,1,10,7,0.07143938541412354
1,1,10,2,0.1491636037826538
1,1,10,9,0.09693849086761475
1,1,10,0,0.0548555850982666
1,1,10,3,0.13434576988220215
1,1,10,4,0.03633618354797363
