experiment_id,experiment_run,round,client_id,fid
1,4,1,9,0.850326693648592
1,4,1,2,0.8644366432859418
1,4,1,4,0.8484819724072745
1,4,1,1,0.8731812365095502
1,4,1,7,0.8576274001968608
1,4,1,6,0.8386724815442346
1,4,1,3,0.8540624980821946
1,4,1,5,0.8699860543911209
1,4,1,8,0.8688770807418552
1,4,1,0,0.8605465160326181
1,4,2,7,0.44714991196471393
1,4,2,6,0.49883939356502616
1,4,2,0,0.5367859381623831
1,4,2,9,0.46223011293083366
1,4,2,1,0.5206682004256564
1,4,2,4,0.5089700790522026
1,4,2,2,0.48438716972384954
1,4,2,3,0.48071532356441826
1,4,2,8,0.5110571617681346
1,4,2,5,0.4475441672124227
1,4,3,8,0.05912751189979898
1,4,3,2,0.08804772436283861
1,4,3,6,0.08136852550893765
1,4,3,4,0.1057041392795611
1,4,3,1,0.06080611645846368
1,4,3,7,0.07818504973992249
1,4,3,9,0.11951095117278931
1,4,3,3,0.07752283381589416
1,4,3,5,0.07063219043622021
1,4,3,0,0.07322539085843824
1,4,4,2,0.0528827088782278
1,4,4,3,0.057057581337352455
1,4,4,4,0.04814740155223607
1,4,4,0,0.0457058835006041
1,4,4,8,0.04624581578214687
1,4,4,5,0.04734667885480286
1,4,4,9,0.07252085394583713
1,4,4,7,0.06643900182347248
1,4,4,1,0.06182615672361581
1,4,4,6,0.048365293260285214
1,4,5,0,0.034053307673697214
1,4,5,1,0.04095179469184683
1,4,5,4,0.04660144623662672
1,4,5,9,0.0636423545515631
1,4,5,7,0.05133173540235954
1,4,5,3,0.05658119686670654
1,4,5,2,0.039003110404185304
1,4,5,6,0.029175409732885415
1,4,5,5,0.020807089920800846
1,4,5,8,0.02733645648018714
1,4,6,5,0.030423625151969676
1,4,6,0,0.03289948454997993
1,4,6,8,0.030661906120895453
1,4,6,9,0.03918004009991423
1,4,6,1,0.03522769087586425
1,4,6,2,0.0367419763781708
1,4,6,7,0.0334135085903167
1,4,6,6,0.028589584432502216
1,4,6,4,0.02878333882302847
1,4,6,3,0.04363940488656063
1,4,7,2,0.05017858139767764
1,4,7,7,0.035294289397243245
1,4,7,6,0.024687669581650994
1,4,7,0,0.02196606523014061
1,4,7,5,0.018525632303785986
1,4,7,8,0.023574625159375116
1,4,7,1,0.02079473528219755
1,4,7,3,0.04043760207797559
1,4,7,9,0.04416997746170076
1,4,7,4,0.0422391600644392
1,4,8,8,0.03172492750411317
1,4,8,0,0.020207336430097856
1,4,8,7,0.034027622576194475
1,4,8,4,0.02281472773408033
1,4,8,1,0.018331860087398583
1,4,8,5,0.015507663204099097
1,4,8,9,0.04251398413285909
1,4,8,2,0.024443651234864198
1,4,8,6,0.025779577366656252
1,4,8,3,0.03502810800773108
1,4,9,6,0.023093897932198643
1,4,9,0,0.029565864261678627
1,4,9,3,0.03384999162840295
1,4,9,8,0.030244424183215775
1,4,9,5,0.016792686412604705
1,4,9,9,0.025079884322896387
1,4,9,7,0.026407997416096337
1,4,9,4,0.03676317557931956
1,4,9,2,0.025201490047287115
1,4,9,1,0.018092864449985244
1,4,10,4,0.030055898684545366
1,4,10,9,0.05485666729953482
1,4,10,7,0.02693133025563186
1,4,10,8,0.028206329512449765
1,4,10,2,0.030121479008210328
1,4,10,3,0.03530898275317424
1,4,10,1,0.0273848055116351
1,4,10,0,0.026501867182747357
1,4,10,6,0.0225420147672273
1,4,10,5,0.016116917656408374
