experiment_id,experiment_run,round,client_id,accuracy
2,1,1,9,0.3162518301610542
2,1,1,7,0.0
2,1,1,0,0.05084745762711865
2,1,1,4,0.0022026431718061676
2,1,1,22,0.01928374655647383
2,1,1,12,0.014492753623188406
2,1,1,24,0.14107883817427386
2,1,1,8,0.09090909090909091
2,1,1,21,0.006944444444444444
2,1,1,15,0.0
2,1,1,1,0.07506702412868632
2,1,1,13,0.11475409836065574
2,1,1,5,0.0
2,1,1,11,0.1987179487179487
2,1,1,23,0.0
2,1,1,16,0.00796812749003984
2,1,1,17,0.07142857142857142
2,1,1,19,0.29605263157894735
2,1,1,10,0.17088607594936708
2,1,1,3,0.2766393442622951
2,1,1,6,0.032432432432432434
2,1,1,2,0.15833333333333333
2,1,1,14,0.4017758046614872
2,1,1,20,0.21875
2,1,1,18,0.0
2,1,2,15,0.08682634730538923
2,1,2,11,0.14743589743589744
2,1,2,0,0.192090395480226
2,1,2,5,0.10732984293193717
2,1,2,8,0.14545454545454545
2,1,2,21,0.013888888888888888
2,1,2,4,0.024229074889867842
2,1,2,12,0.09782608695652174
2,1,2,19,0.12828947368421054
2,1,2,24,0.2987551867219917
2,1,2,1,0.19571045576407506
2,1,2,13,0.10491803278688525
2,1,2,22,0.7107438016528925
2,1,2,18,0.06306306306306306
2,1,2,9,0.3718887262079063
2,1,2,14,0.16648168701442842
2,1,2,7,0.004761904761904762
2,1,2,6,0.10810810810810811
2,1,2,3,0.24180327868852458
2,1,2,10,0.32640144665461124
2,1,2,16,0.027888446215139442
2,1,2,17,0.02857142857142857
2,1,2,2,0.041666666666666664
2,1,2,20,0.3072916666666667
2,1,2,23,0.0
2,1,3,12,0.10144927536231885
2,1,3,17,0.008571428571428572
2,1,3,24,0.3091286307053942
2,1,3,20,0.328125
2,1,3,11,0.1388888888888889
2,1,3,10,0.32007233273056057
2,1,3,7,0.004761904761904762
2,1,3,15,0.10479041916167664
2,1,3,6,0.11081081081081082
2,1,3,0,0.2542372881355932
2,1,3,23,0.0
2,1,3,9,0.3367496339677892
2,1,3,22,0.7658402203856749
2,1,3,13,0.09836065573770492
2,1,3,1,0.19571045576407506
2,1,3,4,0.03524229074889868
2,1,3,3,0.23975409836065573
2,1,3,2,0.016666666666666666
2,1,3,14,0.1365149833518313
2,1,3,16,0.035856573705179286
2,1,3,18,0.07207207207207207
2,1,3,8,0.18181818181818182
2,1,3,5,0.12041884816753927
2,1,3,19,0.08881578947368421
2,1,3,21,0.013888888888888888
2,1,4,14,0.17425083240843509
2,1,4,20,0.3802083333333333
2,1,4,5,0.10209424083769633
2,1,4,17,0.008571428571428572
2,1,4,15,0.12874251497005987
2,1,4,10,0.3779385171790235
2,1,4,4,0.08590308370044053
2,1,4,12,0.13405797101449277
2,1,4,18,0.0990990990990991
2,1,4,2,0.016666666666666666
2,1,4,1,0.2949061662198391
2,1,4,9,0.32210834553440704
2,1,4,16,0.09163346613545817
2,1,4,3,0.21721311475409835
2,1,4,11,0.1581196581196581
2,1,4,13,0.07868852459016394
2,1,4,19,0.09539473684210527
2,1,4,8,0.21818181818181817
2,1,4,24,0.2800829875518672
2,1,4,22,0.6887052341597796
2,1,4,6,0.12432432432432433
2,1,4,23,0.13333333333333333
2,1,4,21,0.013888888888888888
2,1,4,7,0.01904761904761905
2,1,4,0,0.423728813559322
2,1,5,1,0.41823056300268097
2,1,5,22,0.5068870523415978
2,1,5,6,0.16756756756756758
2,1,5,11,0.27350427350427353
2,1,5,23,0.3416666666666667
2,1,5,17,0.03428571428571429
2,1,5,2,0.05
2,1,5,7,0.07142857142857142
2,1,5,8,0.2727272727272727
2,1,5,24,0.23651452282157676
2,1,5,15,0.1092814371257485
2,1,5,10,0.49547920433996384
2,1,5,18,0.1981981981981982
2,1,5,12,0.19202898550724637
2,1,5,13,0.06557377049180328
2,1,5,9,0.3367496339677892
2,1,5,0,0.4783427495291902
2,1,5,4,0.1299559471365639
2,1,5,3,0.26639344262295084
2,1,5,21,0.027777777777777776
2,1,5,19,0.15789473684210525
2,1,5,5,0.08115183246073299
2,1,5,16,0.15139442231075698
2,1,5,14,0.25305216426193117
2,1,5,20,0.4479166666666667
2,1,6,18,0.22522522522522523
2,1,6,7,0.08571428571428572
2,1,6,11,0.3611111111111111
2,1,6,13,0.06229508196721312
2,1,6,9,0.363103953147877
2,1,6,1,0.4932975871313673
2,1,6,4,0.14977973568281938
2,1,6,5,0.07591623036649214
2,1,6,2,0.11666666666666667
2,1,6,14,0.29966703662597116
2,1,6,0,0.4199623352165725
2,1,6,17,0.06285714285714286
2,1,6,21,0.027777777777777776
2,1,6,15,0.08383233532934131
2,1,6,22,0.2975206611570248
2,1,6,8,0.34545454545454546
2,1,6,16,0.18326693227091634
2,1,6,24,0.21369294605809128
2,1,6,10,0.5650994575045208
2,1,6,12,0.21739130434782608
2,1,6,23,0.425
2,1,6,20,0.4791666666666667
2,1,6,3,0.3155737704918033
2,1,6,19,0.19736842105263158
2,1,6,6,0.17297297297297298
2,1,7,1,0.5335120643431636
2,1,7,17,0.07714285714285714
2,1,7,3,0.3975409836065574
2,1,7,10,0.5994575045207957
2,1,7,15,0.06736526946107785
2,1,7,2,0.16666666666666666
2,1,7,8,0.45454545454545453
2,1,7,4,0.14977973568281938
2,1,7,13,0.10491803278688525
2,1,7,23,0.49166666666666664
2,1,7,21,0.027777777777777776
2,1,7,12,0.1956521739130435
2,1,7,7,0.10476190476190476
2,1,7,5,0.08115183246073299
2,1,7,16,0.199203187250996
2,1,7,11,0.452991452991453
2,1,7,0,0.352165725047081
2,1,7,14,0.36847946725860153
2,1,7,22,0.15977961432506887
2,1,7,18,0.21621621621621623
2,1,7,6,0.17027027027027028
2,1,7,9,0.38945827232796487
2,1,7,19,0.2894736842105263
2,1,7,24,0.26141078838174275
2,1,7,20,0.5
2,1,8,2,0.23333333333333334
2,1,8,23,0.5416666666666666
2,1,8,20,0.5052083333333334
2,1,8,8,0.45454545454545453
2,1,8,0,0.3540489642184557
2,1,8,6,0.21621621621621623
2,1,8,19,0.33223684210526316
2,1,8,18,0.26126126126126126
2,1,8,11,0.44871794871794873
2,1,8,5,0.0968586387434555
2,1,8,16,0.199203187250996
2,1,8,1,0.5522788203753352
2,1,8,21,0.027777777777777776
2,1,8,7,0.17142857142857143
2,1,8,10,0.5759493670886076
2,1,8,12,0.2210144927536232
2,1,8,9,0.41142020497803805
2,1,8,14,0.38401775804661487
2,1,8,22,0.16804407713498623
2,1,8,4,0.20484581497797358
2,1,8,15,0.0748502994011976
2,1,8,24,0.2966804979253112
2,1,8,3,0.39549180327868855
2,1,8,13,0.14754098360655737
2,1,8,17,0.07714285714285714
2,1,9,10,0.554249547920434
2,1,9,22,0.27823691460055094
2,1,9,0,0.352165725047081
2,1,9,1,0.517426273458445
2,1,9,8,0.4727272727272727
2,1,9,13,0.20655737704918034
2,1,9,18,0.2882882882882883
2,1,9,11,0.5064102564102564
2,1,9,2,0.2833333333333333
2,1,9,5,0.13612565445026178
2,1,9,12,0.27898550724637683
2,1,9,7,0.2904761904761905
2,1,9,14,0.4195338512763596
2,1,9,15,0.07634730538922156
2,1,9,17,0.08857142857142856
2,1,9,19,0.42105263157894735
2,1,9,23,0.4666666666666667
2,1,9,3,0.44672131147540983
2,1,9,16,0.23107569721115537
2,1,9,21,0.027777777777777776
2,1,9,20,0.515625
2,1,9,6,0.32972972972972975
2,1,9,4,0.31497797356828194
2,1,9,9,0.4538799414348463
2,1,9,24,0.3775933609958506
2,1,10,18,0.26126126126126126
2,1,10,0,0.4331450094161959
2,1,10,16,0.26693227091633465
2,1,10,13,0.20655737704918034
2,1,10,2,0.26666666666666666
2,1,10,10,0.5578661844484629
2,1,10,11,0.5106837606837606
2,1,10,15,0.1122754491017964
2,1,10,5,0.13612565445026178
2,1,10,8,0.4909090909090909
2,1,10,3,0.4426229508196721
2,1,10,1,0.5201072386058981
2,1,10,21,0.027777777777777776
2,1,10,6,0.3324324324324324
2,1,10,14,0.4572697003329634
2,1,10,7,0.3047619047619048
2,1,10,22,0.38292011019283745
2,1,10,23,0.4083333333333333
2,1,10,20,0.546875
2,1,10,9,0.4699853587115666
2,1,10,12,0.2608695652173913
2,1,10,19,0.4243421052631579
2,1,10,24,0.42531120331950206
2,1,10,17,0.08285714285714285
