experiment_id,experiment_run,round,client_id,accuracy
2,3,1,10,0.8046875
2,3,1,14,0.7361563517915309
2,3,1,15,0.7398648648648649
2,3,1,2,0.7689969604863222
2,3,1,1,0.7770382695507487
2,3,1,21,0.7410468319559229
2,3,1,19,0.813953488372093
2,3,1,22,0.7717391304347826
2,3,1,3,0.7560386473429952
2,3,1,11,0.6760330578512397
2,3,1,16,0.7827788649706457
2,3,1,13,0.6936790923824959
2,3,1,6,0.7747747747747747
2,3,1,0,0.7995226730310262
2,3,1,23,0.7757009345794392
2,3,1,7,0.7506234413965087
2,3,1,4,0.7186234817813765
2,3,1,5,0.7471698113207547
2,3,1,17,0.7899343544857768
2,3,1,9,0.7951219512195122
2,3,1,12,0.6753246753246753
2,3,1,20,0.7690721649484537
2,3,1,18,0.7710280373831776
2,3,1,24,0.7806451612903226
2,3,1,8,0.7450110864745011
2,3,2,10,0.76171875
2,3,2,13,0.6742301458670988
2,3,2,12,0.6558441558441559
2,3,2,15,0.6959459459459459
2,3,2,2,0.6474164133738601
2,3,2,19,0.8372093023255814
2,3,2,20,0.7010309278350515
2,3,2,18,0.6588785046728972
2,3,2,23,0.6822429906542056
2,3,2,6,0.8048048048048048
2,3,2,0,0.6682577565632458
2,3,2,5,0.6037735849056604
2,3,2,21,0.6859504132231405
2,3,2,1,0.6139767054908486
2,3,2,7,0.6932668329177057
2,3,2,4,0.7530364372469636
2,3,2,22,0.7282608695652174
2,3,2,9,0.7902439024390244
2,3,2,24,0.5741935483870968
2,3,2,8,0.6718403547671841
2,3,2,16,0.6125244618395304
2,3,2,14,0.5895765472312704
2,3,2,3,0.4975845410628019
2,3,2,11,0.6743801652892562
2,3,2,17,0.7614879649890591
2,3,3,2,0.8024316109422492
2,3,3,7,0.7955112219451371
2,3,3,24,0.8064516129032258
2,3,3,14,0.7231270358306189
2,3,3,3,0.717391304347826
2,3,3,1,0.7870216306156406
2,3,3,4,0.819838056680162
2,3,3,6,0.8678678678678678
2,3,3,0,0.8400954653937948
2,3,3,5,0.7811320754716982
2,3,3,11,0.7950413223140496
2,3,3,18,0.8271028037383178
2,3,3,12,0.7662337662337663
2,3,3,8,0.753880266075388
2,3,3,23,0.822429906542056
2,3,3,21,0.8071625344352618
2,3,3,19,0.9235880398671097
2,3,3,22,0.8369565217391305
2,3,3,13,0.7763371150729336
2,3,3,10,0.8515625
2,3,3,15,0.8243243243243243
2,3,3,9,0.9121951219512195
2,3,3,17,0.8555798687089715
2,3,3,16,0.7906066536203522
2,3,3,20,0.8247422680412371
2,3,4,24,0.8419354838709677
2,3,4,14,0.8143322475570033
2,3,4,3,0.8236714975845411
2,3,4,11,0.8644628099173554
2,3,4,18,0.8785046728971962
2,3,4,1,0.8868552412645591
2,3,4,17,0.9190371991247265
2,3,4,15,0.8682432432432432
2,3,4,22,0.8768115942028986
2,3,4,16,0.8512720156555773
2,3,4,5,0.8528301886792453
2,3,4,20,0.8824742268041237
2,3,4,9,0.9414634146341463
2,3,4,2,0.8723404255319149
2,3,4,7,0.8653366583541147
2,3,4,0,0.8902147971360382
2,3,4,19,0.9269102990033222
2,3,4,21,0.8870523415977961
2,3,4,10,0.90625
2,3,4,12,0.8181818181818182
2,3,4,13,0.8346839546191248
2,3,4,23,0.8847352024922118
2,3,4,8,0.8425720620842572
2,3,4,4,0.8562753036437247
2,3,4,6,0.9099099099099099
2,3,5,20,0.9030927835051547
2,3,5,23,0.9065420560747663
2,3,5,14,0.8436482084690554
2,3,5,19,0.9335548172757475
2,3,5,6,0.9219219219219219
2,3,5,16,0.8747553816046967
2,3,5,10,0.921875
2,3,5,17,0.9431072210065645
2,3,5,13,0.873581847649919
2,3,5,4,0.888663967611336
2,3,5,18,0.9018691588785047
2,3,5,21,0.9118457300275482
2,3,5,2,0.8996960486322189
2,3,5,3,0.8405797101449275
2,3,5,12,0.8441558441558441
2,3,5,0,0.9236276849642004
2,3,5,11,0.8892561983471075
2,3,5,8,0.8713968957871396
