experiment_id,experiment_run,round,global_accuracy
3,0,0,0.1
3,0,1,0.1
3,0,2,0.1
3,0,3,0.1
3,0,4,0.1
3,0,5,0.1976
3,0,6,0.3696
3,0,7,0.4085
3,0,8,0.6208
3,0,9,0.6422
3,0,10,0.6931
