experiment_id,experiment_run,round,client_id,mmd
2,3,1,14,0.7253146171569824
2,3,1,21,0.7582968473434448
2,3,1,10,0.7893882989883423
2,3,1,4,0.6875894069671631
2,3,1,16,0.7631969451904297
2,3,1,7,0.7512080669403076
2,3,1,20,0.6779078245162964
2,3,1,2,0.6535108089447021
2,3,1,5,0.7856910228729248
2,3,1,13,0.7354491949081421
2,3,1,12,0.7105624675750732
2,3,1,19,0.7395275831222534
2,3,1,24,0.7373842000961304
2,3,1,1,0.6796289682388306
2,3,1,0,0.6961088180541992
2,3,1,17,0.6767510175704956
2,3,1,18,0.6599273681640625
2,3,1,22,0.7401549816131592
2,3,1,8,0.8378002643585205
2,3,1,3,0.7594952583312988
2,3,1,15,0.7468470335006714
2,3,1,23,0.7458162307739258
2,3,1,6,0.6800888776779175
2,3,1,11,0.6123058795928955
2,3,1,9,0.6703428030014038
2,3,2,1,0.3394773006439209
2,3,2,4,0.3650268316268921
2,3,2,18,0.24409127235412598
2,3,2,19,0.2622607946395874
2,3,2,9,0.269071102142334
2,3,2,23,0.20559298992156982
2,3,2,15,0.39102160930633545
2,3,2,2,0.35019540786743164
2,3,2,10,0.3389430046081543
2,3,2,6,0.24616146087646484
2,3,2,8,0.2326371669769287
2,3,2,12,0.2601621150970459
2,3,2,20,0.19195377826690674
2,3,2,21,0.2651383876800537
2,3,2,22,0.3674654960632324
2,3,2,5,0.22544097900390625
2,3,2,3,0.3248203992843628
2,3,2,0,0.24308323860168457
2,3,2,7,0.21589243412017822
2,3,2,14,0.24279868602752686
2,3,2,17,0.269817590713501
2,3,2,16,0.25826239585876465
2,3,2,24,0.36767053604125977
2,3,2,13,0.31016457080841064
2,3,2,11,0.31513845920562744
2,3,3,10,0.2975478172302246
2,3,3,12,0.152724027633667
2,3,3,13,0.16741657257080078
2,3,3,0,0.16737079620361328
2,3,3,6,0.1955324411392212
2,3,3,18,0.1664140224456787
2,3,3,4,0.21966826915740967
2,3,3,3,0.2846766710281372
2,3,3,24,0.3838897943496704
2,3,3,5,0.13584303855895996
2,3,3,8,0.30969977378845215
2,3,3,17,0.2045438289642334
2,3,3,1,0.2685256004333496
2,3,3,20,0.1654808521270752
2,3,3,23,0.12245774269104004
2,3,3,21,0.1391693353652954
2,3,3,19,0.18841993808746338
2,3,3,7,0.177903413772583
2,3,3,14,0.1439220905303955
2,3,3,15,0.1840893030166626
2,3,3,22,0.19691956043243408
2,3,3,16,0.22040224075317383
2,3,3,2,0.316619873046875
2,3,3,11,0.17570924758911133
2,3,3,9,0.15699446201324463
2,3,4,2,0.24157297611236572
2,3,4,16,0.11026871204376221
2,3,4,14,0.11912357807159424
2,3,4,15,0.13924968242645264
2,3,4,10,0.236075758934021
2,3,4,19,0.14660751819610596
2,3,4,24,0.25659728050231934
2,3,4,22,0.1921243667602539
2,3,4,17,0.093070387840271
2,3,4,13,0.18589305877685547
2,3,4,1,0.14098918437957764
2,3,4,4,0.16466450691223145
2,3,4,20,0.10272598266601562
2,3,4,21,0.09392035007476807
2,3,4,7,0.14665710926055908
2,3,4,12,0.1419147253036499
2,3,4,0,0.12635600566864014
2,3,4,11,0.11895430088043213
2,3,4,8,0.19901466369628906
2,3,4,23,0.1479034423828125
2,3,4,3,0.2005997896194458
2,3,4,5,0.10613048076629639
2,3,4,6,0.11070573329925537
2,3,4,9,0.1361027956008911
2,3,4,18,0.10587656497955322
2,3,5,2,0.15303897857666016
2,3,5,3,0.17331814765930176
2,3,5,6,0.07565486431121826
2,3,5,20,0.10158038139343262
2,3,5,12,0.09645164012908936
2,3,5,10,0.17462527751922607
2,3,5,1,0.1155848503112793
2,3,5,13,0.11821222305297852
2,3,5,18,0.10731315612792969
2,3,5,4,0.12811017036437988
2,3,5,5,0.06372714042663574
2,3,5,0,0.08170938491821289
2,3,5,17,0.07232880592346191
2,3,5,16,0.09414732456207275
2,3,5,21,0.07599937915802002
2,3,5,9,0.0978858470916748
2,3,5,19,0.1025857925415039
2,3,5,24,0.14999818801879883
2,3,5,7,0.09918880462646484
2,3,5,15,0.10395693778991699
2,3,5,23,0.0645589828491211
2,3,5,11,0.09682273864746094
2,3,5,14,0.08140277862548828
2,3,5,22,0.1287015676498413
2,3,5,8,0.1222614049911499
2,3,6,3,0.10080468654632568
2,3,6,4,0.07333290576934814
2,3,6,10,0.17408621311187744
2,3,6,11,0.08196020126342773
2,3,6,0,0.06405234336853027
2,3,6,7,0.05897033214569092
2,3,6,17,0.05932903289794922
2,3,6,14,0.06096196174621582
2,3,6,23,0.052387356758117676
2,3,6,13,0.07598865032196045
2,3,6,8,0.07325255870819092
2,3,6,2,0.09395051002502441
2,3,6,22,0.0805354118347168
2,3,6,24,0.13369274139404297
2,3,6,9,0.06467247009277344
2,3,6,15,0.08019459247589111
2,3,6,20,0.062398433685302734
2,3,6,6,0.062166810035705566
2,3,6,18,0.05897939205169678
2,3,6,19,0.07359504699707031
2,3,6,5,0.04187941551208496
2,3,6,16,0.09351348876953125
2,3,6,12,0.06362259387969971
2,3,6,21,0.05773007869720459
2,3,6,1,0.09164321422576904
2,3,7,12,0.033593177795410156
2,3,7,6,0.07074475288391113
2,3,7,2,0.0764768123626709
2,3,7,0,0.04419660568237305
2,3,7,11,0.058440446853637695
2,3,7,13,0.06515705585479736
2,3,7,22,0.052145957946777344
2,3,7,18,0.05522024631500244
2,3,7,21,0.03837108612060547
2,3,7,24,0.10741031169891357
2,3,7,14,0.055959224700927734
2,3,7,15,0.06936216354370117
2,3,7,20,0.06895244121551514
2,3,7,9,0.04339742660522461
2,3,7,3,0.07570338249206543
2,3,7,19,0.040852904319763184
2,3,7,23,0.0375363826751709
2,3,7,10,0.12409043312072754
2,3,7,1,0.05359625816345215
2,3,7,16,0.0932769775390625
2,3,7,4,0.06413006782531738
2,3,7,5,0.035669565200805664
2,3,7,7,0.06091272830963135
2,3,7,8,0.06328904628753662
2,3,7,17,0.027986884117126465
2,3,8,10,0.09291410446166992
2,3,8,1,0.04359900951385498
2,3,8,19,0.053043484687805176
2,3,8,18,0.04905819892883301
2,3,8,8,0.0424344539642334
2,3,8,22,0.06077241897583008
2,3,8,3,0.06554555892944336
2,3,8,20,0.05100893974304199
2,3,8,5,0.03153789043426514
2,3,8,6,0.04855144023895264
2,3,8,9,0.037950992584228516
2,3,8,23,0.05349564552307129
2,3,8,24,0.07636725902557373
2,3,8,14,0.04259002208709717
2,3,8,16,0.09322154521942139
2,3,8,12,0.04341018199920654
2,3,8,4,0.058554649353027344
2,3,8,0,0.03361833095550537
2,3,8,15,0.052887558937072754
2,3,8,13,0.04282867908477783
2,3,8,21,0.03820919990539551
2,3,8,2,0.06772708892822266
2,3,8,7,0.04260110855102539
2,3,8,11,0.0505518913269043
2,3,8,17,0.04894983768463135
2,3,9,4,0.037168025970458984
