experiment_id,experiment_run,round,client_id,kl_divergence
2,3,1,14,0.25459086894989014
2,3,1,21,0.19389726221561432
2,3,1,10,0.3687900900840759
2,3,1,4,0.370497465133667
2,3,1,16,0.2720126807689667
2,3,1,7,0.1607651710510254
2,3,1,20,0.1745690554380417
2,3,1,2,0.3264085054397583
2,3,1,5,0.1727384328842163
2,3,1,13,0.337965726852417
2,3,1,12,0.20680071413516998
2,3,1,19,0.16582077741622925
2,3,1,24,0.23787733912467957
2,3,1,1,0.4720451831817627
2,3,1,0,0.3116367757320404
2,3,1,17,0.13979670405387878
2,3,1,18,0.33489394187927246
2,3,1,22,0.2919248640537262
2,3,1,8,0.29958850145339966
2,3,1,3,0.3272069990634918
2,3,1,15,0.17839598655700684
2,3,1,23,0.14185576140880585
2,3,1,6,0.15821652114391327
2,3,1,11,0.2307618260383606
2,3,1,9,0.2963238060474396
2,3,2,1,0.36724618077278137
2,3,2,4,0.3342563509941101
2,3,2,18,0.2909758388996124
2,3,2,19,0.21520525217056274
2,3,2,9,0.3312249183654785
2,3,2,23,0.11436215043067932
2,3,2,15,0.31903132796287537
2,3,2,2,0.3504517078399658
2,3,2,10,0.5082412362098694
2,3,2,6,0.1756930649280548
2,3,2,8,0.24466843903064728
2,3,2,12,0.17345477640628815
2,3,2,20,0.19638723134994507
2,3,2,21,0.1111796423792839
2,3,2,22,0.22096821665763855
2,3,2,5,0.17369306087493896
2,3,2,3,0.3305007517337799
2,3,2,0,0.17904482781887054
2,3,2,7,0.17197313904762268
2,3,2,14,0.19935576617717743
2,3,2,17,0.16250446438789368
2,3,2,16,0.2715012729167938
2,3,2,24,0.41841766238212585
2,3,2,13,0.20750491321086884
2,3,2,11,0.27483436465263367
2,3,3,10,0.3064328134059906
2,3,3,12,0.11502912640571594
2,3,3,13,0.10679935663938522
2,3,3,0,0.10136745125055313
2,3,3,6,0.11774387210607529
2,3,3,18,0.18585407733917236
2,3,3,4,0.22275952994823456
2,3,3,3,0.3091312646865845
2,3,3,24,0.512287974357605
2,3,3,5,0.07584089785814285
2,3,3,8,0.32460954785346985
2,3,3,17,0.09993573278188705
