experiment_id,experiment_run,round,client_id,fid
2,3,1,14,1.2454887692465284
2,3,1,21,1.2473174855275988
2,3,1,10,1.2786934684909008
2,3,1,4,1.1112904972270914
2,3,1,16,1.2162780044779675
2,3,1,7,1.2530529167632942
2,3,1,20,1.1563649040231165
2,3,1,2,1.0066765135428468
2,3,1,5,1.3720952150468495
2,3,1,13,1.3005859197813354
2,3,1,12,1.2290016999600288
2,3,1,19,1.2924981549016468
2,3,1,24,1.147086866323849
2,3,1,1,1.1159943174758922
2,3,1,0,1.1604286095599077
2,3,1,17,1.1709196719753658
2,3,1,18,1.0580728195844347
2,3,1,22,1.2695604364891275
2,3,1,8,1.376100617570685
2,3,1,3,1.252778366705396
2,3,1,15,1.2837444968485214
2,3,1,23,1.2189018645816163
2,3,1,6,1.1984267966837
2,3,1,11,1.0650992501275598
2,3,1,9,1.10469728413795
2,3,2,1,0.5849478286465388
2,3,2,4,0.6632203075692517
2,3,2,18,0.4375624865426109
2,3,2,19,0.4672483938113161
2,3,2,9,0.47024297213683985
2,3,2,23,0.3670146890837876
2,3,2,15,0.6879033826406326
2,3,2,2,0.5981544410201078
2,3,2,10,0.5447841188589932
2,3,2,6,0.46042668248175794
2,3,2,8,0.3975240083940521
2,3,2,12,0.46788163949203443
2,3,2,20,0.35223916594523075
2,3,2,21,0.4794326137090876
2,3,2,22,0.6401552925624641
2,3,2,5,0.42407847640313345
2,3,2,3,0.5482035239647189
2,3,2,0,0.443748192671302
2,3,2,7,0.3914040927270955
2,3,2,14,0.43104127444499946
2,3,2,17,0.46904719520395977
2,3,2,16,0.48031104297369276
2,3,2,24,0.5722877014931969
2,3,2,13,0.6168364082737854
2,3,2,11,0.5730823404954811
2,3,3,10,0.49269078681501366
2,3,3,12,0.2875414534101298
2,3,3,13,0.33234739777261446
2,3,3,0,0.33057034335241764
2,3,3,6,0.37388094874883
2,3,3,18,0.29909009234486755
2,3,3,4,0.4164048550742957
2,3,3,3,0.5099436806847816
2,3,3,24,0.615876203668045
2,3,3,5,0.2867951460498762
2,3,3,8,0.5017156573299917
2,3,3,17,0.36349954839304677
2,3,3,1,0.4784018895055434
2,3,3,20,0.30213275160792286
2,3,3,23,0.25794647435330553
2,3,3,21,0.2770326750749924
2,3,3,19,0.34856376825216967
2,3,3,7,0.3126929816772259
2,3,3,14,0.262015508135415
2,3,3,15,0.3435895529749412
2,3,3,22,0.37615048826049924
2,3,3,16,0.3925152467840062
2,3,3,2,0.5251197786243351
