experiment_id,experiment_run,round,global_accuracy
1,1,0,0.1
1,1,1,0.1684
1,1,2,0.4589
1,1,3,0.8459
1,1,4,0.8822
1,1,5,0.8921
1,1,6,0.8862
1,1,7,0.897
1,1,8,0.9012
1,1,9,0.9011
1,1,10,0.9007
