experiment_id,experiment_run,round,client_id,js
3,3,1,56,0.6166417002677917
3,3,1,82,0.5017274022102356
3,3,1,97,0.6557366251945496
3,3,1,43,0.48760902881622314
3,3,1,73,0.4966680705547333
3,3,1,79,0.5570006966590881
3,3,1,3,0.5659822821617126
3,3,1,84,0.6174342036247253
3,3,1,83,0.6210949420928955
3,3,1,65,0.7287704944610596
3,3,1,70,0.6639414429664612
3,3,1,66,0.40776824951171875
3,3,1,64,0.6733354926109314
3,3,1,57,0.6616361737251282
3,3,1,53,0.654309093952179
3,3,1,89,0.5655956864356995
3,3,1,63,0.6793186068534851
3,3,1,68,0.420245498418808
3,3,1,90,0.7788688540458679
3,3,1,39,0.5088263154029846
3,3,1,52,0.602262556552887
3,3,1,20,0.4396650195121765
3,3,1,58,0.5077841281890869
3,3,1,2,0.7222809791564941
3,3,1,85,0.47906163334846497
3,3,1,91,0.6581249237060547
3,3,1,48,0.5598384141921997
3,3,1,50,0.639561653137207
3,3,1,21,0.7812755107879639
3,3,1,31,0.5441853404045105
3,3,1,17,0.5410183668136597
3,3,1,51,0.6902706027030945
3,3,1,76,0.6287742853164673
3,3,1,59,0.6046732664108276
3,3,1,61,0.5728551745414734
3,3,1,15,0.6556294560432434
3,3,1,78,0.6024860143661499
3,3,1,88,0.7256419062614441
3,3,1,38,0.5966500639915466
3,3,1,95,0.48979273438453674
3,3,1,22,0.6224044561386108
3,3,1,32,0.7184883952140808
3,3,1,72,0.6318017244338989
3,3,1,75,0.6614882349967957
3,3,1,30,0.5636094212532043
3,3,1,94,0.4995214343070984
3,3,1,96,0.49403882026672363
3,3,1,74,0.5187074542045593
3,3,1,33,0.6424358487129211
3,3,1,60,0.5386896133422852
3,3,1,10,0.5965472459793091
3,3,1,92,0.7353834509849548
3,3,1,37,0.9054951071739197
3,3,1,25,0.6437923908233643
3,3,1,34,0.5558670163154602
3,3,1,18,0.4511040151119232
3,3,1,67,0.5151820182800293
3,3,1,40,0.6315839886665344
3,3,1,46,0.5115100741386414
3,3,1,86,0.5399721264839172
3,3,1,26,0.5926201939582825
3,3,1,0,0.6018480062484741
3,3,1,81,0.4417453706264496
3,3,1,14,0.5925706624984741
3,3,1,29,0.6829951405525208
3,3,1,45,0.5407723188400269
3,3,1,7,0.7439848780632019
3,3,1,28,0.7180875539779663
3,3,1,55,0.678077757358551
3,3,1,93,0.6937814950942993
3,3,1,69,0.6210439205169678
