experiment_id,experiment_run,round,client_id,fid
3,3,1,56,0.8365280717613754
3,3,1,82,0.8646739639323862
3,3,1,97,0.8266447496042499
3,3,1,43,0.8282624762492052
3,3,1,73,0.8525871818639108
3,3,1,79,0.8201776387233408
3,3,1,3,0.8590889499509919
3,3,1,84,0.861493913158272
3,3,1,83,0.852059709076767
3,3,1,65,0.8529140602563225
3,3,1,70,0.8567013801907752
3,3,1,66,0.8603157661151006
3,3,1,64,0.864567736039042
3,3,1,57,0.8859601367056541
3,3,1,53,0.833352353052105
3,3,1,89,0.8364302780241324
3,3,1,63,0.8199187605289993
3,3,1,68,0.8604152445094615
3,3,1,90,0.8180311257594988
3,3,1,39,0.884371963921188
3,3,1,52,0.8808275424733512
3,3,1,20,0.8481270022285566
3,3,1,58,0.8088792724590789
3,3,1,2,0.8444751133534627
3,3,1,85,0.8403555141161729
3,3,1,91,0.8405483801852608
3,3,1,48,0.8479284494214021
3,3,1,50,0.8629178734762022
3,3,1,21,0.8612924000227644
3,3,1,31,0.8404638543566618
3,3,1,17,0.8406892206387075
3,3,1,51,0.8412902547857531
3,3,1,76,0.8371914933344584
3,3,1,59,0.8253996695149423
3,3,1,61,0.8967503150266296
3,3,1,15,0.8762379773122357
3,3,1,78,0.8128623149800784
3,3,1,88,0.8533844086562916
3,3,1,38,0.8013583332459486
3,3,1,95,0.7640765078537373
3,3,1,22,0.8993318571908513
3,3,1,32,0.8947884209204922
3,3,1,72,0.8277234293043005
3,3,1,75,0.845378950122613
3,3,1,30,0.8587785923887127
3,3,1,94,0.8381446405201871
3,3,1,96,0.8165824723300354
3,3,1,74,0.8191771238187713
3,3,1,33,0.8750670077145137
3,3,1,60,0.8462136860487658
3,3,1,10,0.867269884849122
3,3,1,92,0.8468191914119508
3,3,1,37,0.800939571726158
3,3,1,25,0.8916786639097276
3,3,1,34,0.7614043967644426
3,3,1,18,0.8091018683871597
3,3,1,67,0.8017305548036453
3,3,1,40,0.8909860387084514
3,3,1,46,0.8507694223378155
3,3,1,86,0.8700151479605465
3,3,1,26,0.833881432207559
3,3,1,0,0.8636579467051275
3,3,1,81,0.8206308082693927
3,3,1,14,0.8551478202483154
3,3,1,29,0.889485924485661
3,3,1,45,0.8273622489205443
3,3,1,7,0.8395817571072466
3,3,1,28,0.6866103665915848
3,3,1,55,0.8728264546809454
3,3,1,93,0.8687223035050191
3,3,1,69,0.819953593652772
3,3,1,77,0.8463726637913422
3,3,1,98,0.8462527679872982
3,3,1,80,0.7709125490794111
3,3,1,19,0.8082867933321901
3,3,1,24,0.8800510936248623
3,3,1,6,0.8455756369896165
3,3,1,71,0.8629922096401983
3,3,1,42,0.8443756198113206
3,3,1,1,0.808173273717407
3,3,1,41,0.8911662885564123
3,3,1,13,0.8552804618816968
3,3,1,23,0.8486151873104859
3,3,1,5,0.8297754059955336
3,3,1,54,0.862427644348029
3,3,1,4,0.8709209749001232
3,3,1,8,0.8318699620595611
3,3,1,35,0.8676282860324571
3,3,1,12,0.816213390159047
3,3,1,99,0.8773324808355805
3,3,1,47,0.8353351143057535
3,3,1,62,0.8717076502809078
3,3,1,49,0.8225077656821974
3,3,1,44,0.8796799426400675
3,3,1,87,0.8269690042673044
3,3,1,36,0.7889234025253717
3,3,1,11,0.8522470560133377
3,3,1,27,0.8664180187056567
3,3,1,9,0.8504676021924934
3,3,1,16,0.882286885218747
3,3,2,74,0.345349881195505
3,3,2,87,0.3882677596914181
3,3,2,44,0.3902789389758766
3,3,2,73,0.4053778472482552
3,3,2,43,0.3928253417267762
3,3,2,29,0.5869434278396493
3,3,2,80,0.38671119732035786
3,3,2,76,0.34666571439241745
3,3,2,86,0.4284809678308348
3,3,2,14,0.35787330421916097
3,3,2,7,0.4261416232916529
3,3,2,4,0.40130191218100364
3,3,2,68,0.3534768648072163
3,3,2,54,0.4298328149128217
3,3,2,89,0.34953146642500454
3,3,2,93,0.3473545528908868
3,3,2,77,0.3924244977475924
3,3,2,2,0.42449734284985613
3,3,2,95,0.3782710244202921
3,3,2,41,0.32006493105335077
3,3,2,94,0.3721979590439643
3,3,2,67,0.371120041289014
3,3,2,6,0.39301639452290754
3,3,2,3,0.3696145713810829
3,3,2,36,0.35829320475291454
3,3,2,70,0.39583111942492744
3,3,2,16,0.35044775089889035
3,3,2,55,0.37772731850787444
3,3,2,51,0.3775415416627146
3,3,2,28,0.38224643474078557
3,3,2,81,0.4190762357525089
3,3,2,10,0.4071152762549608
3,3,2,48,0.46938963044385373
3,3,2,42,0.41833802464752523
3,3,2,79,0.39381139263863796
3,3,2,69,0.35695632969949675
3,3,2,11,0.3750211611975228
3,3,2,12,0.39217245837154646
3,3,2,66,0.39095288871168515
3,3,2,33,0.3647757153207137
3,3,2,35,0.44059032795004344
3,3,2,34,0.525461366266113
3,3,2,72,0.5264443777646576
3,3,2,38,0.4381520932309656
3,3,2,0,0.38908125278210626
3,3,2,27,0.3560768093753499
3,3,2,8,0.38983268143948147
3,3,2,60,0.43392563383927096
3,3,2,58,0.416073428713163
3,3,2,64,0.4157249281720999
3,3,2,71,0.4708528604182656
3,3,2,46,0.5911345301892481
3,3,2,57,0.4082143949104031
3,3,2,49,0.37709249730433636
3,3,2,85,0.3815482676087403
3,3,2,5,0.46199073105369093
3,3,2,83,0.43401183267063376
3,3,2,19,0.3884778510480704
3,3,2,62,0.4846978372701035
3,3,2,30,0.4136662526915602
3,3,2,63,0.3496482720284279
3,3,2,37,0.3106575902859304
3,3,2,99,0.40949978656146563
