experiment_id,experiment_run,round,client_id,accuracy
4,2,1,90,0.3409090909090909
4,2,1,29,0.5033112582781457
4,2,1,47,0.38990825688073394
4,2,1,2,0.15384615384615385
4,2,1,21,0.676829268292683
4,2,1,10,0.13978494623655913
4,2,1,32,0.5542168674698795
4,2,1,78,0.453416149068323
4,2,1,11,0.23529411764705882
4,2,1,48,0.4230769230769231
4,2,1,51,0.19285714285714287
4,2,1,98,0.36764705882352944
4,2,1,13,0.4642857142857143
4,2,1,23,0.36363636363636365
4,2,1,79,0.6185567010309279
4,2,1,22,0.5961538461538461
4,2,1,24,0.4765625
4,2,1,66,0.5632183908045977
4,2,1,82,0.4519230769230769
4,2,1,14,0.22522522522522523
4,2,1,88,0.17204301075268819
4,2,1,80,0.34507042253521125
4,2,1,20,0.30357142857142855
4,2,1,8,0.27325581395348836
4,2,1,40,0.427536231884058
4,2,1,44,0.6195652173913043
4,2,1,30,0.3614457831325301
4,2,1,46,0.23214285714285715
4,2,1,61,0.2986111111111111
4,2,1,85,0.3130841121495327
4,2,1,86,0.4132231404958678
4,2,1,96,0.30303030303030304
4,2,1,19,0.4492753623188406
4,2,1,75,0.3305084745762712
4,2,1,9,0.373134328358209
4,2,1,89,0.5137614678899083
4,2,1,36,0.4074074074074074
4,2,1,70,0.5546218487394958
4,2,1,42,0.3055555555555556
4,2,1,25,0.19696969696969696
4,2,1,3,0.23404255319148937
4,2,1,58,0.3106796116504854
4,2,1,59,0.5388349514563107
4,2,1,50,0.5117647058823529
4,2,1,31,0.40594059405940597
4,2,1,38,0.19642857142857142
4,2,1,93,0.646551724137931
4,2,1,94,0.35294117647058826
4,2,1,26,0.6923076923076923
4,2,1,87,0.5076923076923077
4,2,1,18,0.0761904761904762
4,2,1,12,0.2826086956521739
4,2,1,34,0.2468354430379747
4,2,1,54,0.3333333333333333
4,2,1,67,0.2839506172839506
4,2,1,68,0.16666666666666666
4,2,1,60,0.39869281045751637
4,2,1,17,0.23673469387755103
4,2,1,53,0.4460431654676259
4,2,1,81,0.4325581395348837
4,2,1,37,0.19047619047619047
4,2,1,16,0.48214285714285715
4,2,1,52,0.32919254658385094
4,2,1,35,0.5502645502645502
4,2,1,69,0.4090909090909091
4,2,1,97,0.5
4,2,1,0,0.35333333333333333
4,2,1,73,0.29491525423728815
4,2,1,71,0.34594594594594597
4,2,1,45,0.41975308641975306
4,2,1,72,0.3424657534246575
4,2,1,83,0.3208955223880597
4,2,1,76,0.27586206896551724
4,2,1,43,0.25757575757575757
4,2,1,4,0.47692307692307695
4,2,1,7,0.5
4,2,1,64,0.1282051282051282
4,2,1,63,0.09090909090909091
4,2,1,41,0.14893617021276595
4,2,1,28,0.31683168316831684
4,2,1,62,0.4230769230769231
4,2,1,1,0.3880597014925373
4,2,1,74,0.4326923076923077
4,2,1,99,0.5671641791044776
4,2,1,77,0.6714285714285714
4,2,1,27,0.48905109489051096
4,2,1,84,0.4069767441860465
4,2,1,91,0.20809248554913296
4,2,1,15,0.42857142857142855
4,2,1,65,0.5234899328859061
4,2,1,49,0.39814814814814814
4,2,1,56,0.38571428571428573
4,2,1,39,0.6532258064516129
4,2,1,92,0.7368421052631579
4,2,1,57,0.23076923076923078
4,2,1,5,0.48314606741573035
4,2,1,6,0.49504950495049505
4,2,1,55,0.3493975903614458
4,2,1,33,0.16037735849056603
4,2,1,95,0.5454545454545454
4,2,2,46,0.7142857142857143
4,2,2,15,0.7959183673469388
4,2,2,48,0.7649572649572649
4,2,2,9,0.7014925373134329
4,2,2,11,0.6911764705882353
4,2,2,84,0.8255813953488372
4,2,2,76,0.5517241379310345
4,2,2,23,0.6776859504132231
4,2,2,79,0.6701030927835051
4,2,2,26,0.7846153846153846
4,2,2,60,0.6666666666666666
4,2,2,91,0.6416184971098265
4,2,2,86,0.6694214876033058
4,2,2,62,0.6826923076923077
4,2,2,67,0.6172839506172839
4,2,2,55,0.5301204819277109
4,2,2,17,0.673469387755102
4,2,2,69,0.696969696969697
4,2,2,4,0.6923076923076923
4,2,2,59,0.7718446601941747
4,2,2,81,0.7302325581395349
4,2,2,95,0.625
4,2,2,37,0.5595238095238095
4,2,2,47,0.7064220183486238
4,2,2,24,0.8359375
4,2,2,12,0.6956521739130435
4,2,2,98,0.696078431372549
4,2,2,49,0.8518518518518519
4,2,2,97,0.7222222222222222
4,2,2,8,0.6802325581395349
4,2,2,70,0.7142857142857143
4,2,2,38,0.6904761904761905
4,2,2,44,0.7282608695652174
4,2,2,33,0.7547169811320755
4,2,2,27,0.7153284671532847
4,2,2,63,0.5656565656565656
4,2,2,40,0.6304347826086957
4,2,2,65,0.6375838926174496
4,2,2,58,0.6601941747572816
4,2,2,88,0.5698924731182796
4,2,2,87,0.6615384615384615
4,2,2,66,0.7586206896551724
4,2,2,25,0.5454545454545454
4,2,2,94,0.7058823529411765
4,2,2,13,0.5952380952380952
4,2,2,43,0.7878787878787878
4,2,2,41,0.6595744680851063
4,2,2,99,0.7164179104477612
4,2,2,32,0.8433734939759037
4,2,2,80,0.676056338028169
4,2,2,28,0.7524752475247525
4,2,2,82,0.6682692307692307
4,2,2,78,0.6894409937888198
4,2,2,54,0.6143790849673203
4,2,2,18,0.5619047619047619
4,2,2,2,0.5594405594405595
4,2,2,5,0.7528089887640449
4,2,2,68,0.6666666666666666
4,2,2,56,0.7142857142857143
4,2,2,19,0.7536231884057971
4,2,2,96,0.7272727272727273
4,2,2,16,0.7321428571428571
4,2,2,6,0.7128712871287128
4,2,2,7,0.7307692307692307
4,2,2,35,0.7195767195767195
4,2,2,31,0.7623762376237624
4,2,2,30,0.6867469879518072
4,2,2,50,0.7705882352941177
4,2,2,57,0.5384615384615384
4,2,2,3,0.6063829787234043
4,2,2,90,0.7348484848484849
4,2,2,72,0.6757990867579908
4,2,2,1,0.8805970149253731
4,2,2,89,0.8073394495412844
4,2,2,20,0.6696428571428571
4,2,2,53,0.7697841726618705
4,2,2,85,0.6915887850467289
4,2,2,51,0.6428571428571429
4,2,2,71,0.7297297297297297
4,2,2,36,0.7160493827160493
4,2,2,73,0.688135593220339
4,2,2,64,0.7863247863247863
4,2,2,39,0.717741935483871
4,2,2,74,0.7884615384615384
4,2,2,52,0.639751552795031
