experiment_id,experiment_run,round,client_id,fid
1,3,1,0,1.1213123978547548
1,3,1,5,1.1824981931769727
1,3,1,4,1.1377589530131977
1,3,1,2,1.165523154282756
1,3,1,8,1.167763155712547
1,3,1,1,1.2283308891561855
1,3,1,7,1.3662638338866777
1,3,1,6,1.2375836929700164
1,3,1,3,1.2680693208471685
1,3,1,9,1.2263657249238793
1,3,2,5,0.48783543408517027
1,3,2,0,0.6711522735662089
1,3,2,8,0.496200086216652
1,3,2,9,0.5392349731881327
1,3,2,1,0.4540666799570016
1,3,2,2,0.42785829413162385
1,3,2,4,0.47985723494107724
1,3,2,7,0.6327358229262554
1,3,2,6,0.6218107062780928
1,3,2,3,0.5415759738659307
1,3,3,8,0.23863738686632313
1,3,3,9,0.2245486185635242
1,3,3,3,0.1884698142447061
1,3,3,6,0.1988487853124437
1,3,3,1,0.2399572893006785
1,3,3,5,0.1926940019054107
1,3,3,4,0.3900045249851556
1,3,3,0,0.2692265838489993
1,3,3,2,0.29464380432330206
1,3,3,7,0.26474893802244
1,3,4,3,0.13558621518200759
1,3,4,4,0.22974167615451593
1,3,4,8,0.14991949933182488
1,3,4,2,0.16338246210366666
1,3,4,9,0.17888563485295828
1,3,4,1,0.1339788572781984
1,3,4,5,0.09724482689783973
1,3,4,0,0.11495432212525644
1,3,4,6,0.09619224669889513
1,3,4,7,0.2195080971515746
1,3,5,9,0.13757723537288744
1,3,5,5,0.043240637090325516
1,3,5,4,0.1592844031489005
1,3,5,3,0.09384926164547053
1,3,5,7,0.10729576816099026
1,3,5,1,0.0792663324880811
1,3,5,2,0.08245285684280004
1,3,5,8,0.10565068428765316
1,3,5,6,0.05854586552135469
1,3,5,0,0.08450168572153725
1,3,6,7,0.10108493490360698
1,3,6,1,0.07741538048764433
1,3,6,4,0.12077180247443065
1,3,6,2,0.08104761789208206
1,3,6,3,0.10759092786902705
1,3,6,5,0.08004520200237532
1,3,6,9,0.0792949649043335
1,3,6,8,0.058732706673024826
1,3,6,0,0.09587352780801768
1,3,6,6,0.09310497042073337
1,3,7,1,0.06395945065637268
1,3,7,6,0.08322630082580348
1,3,7,2,0.07601806914745997
1,3,7,7,0.09744866174712859
1,3,7,8,0.07476252239548029
1,3,7,0,0.08017897769191488
1,3,7,9,0.07062145814729914
1,3,7,3,0.07974851577675302
1,3,7,4,0.08949251907811535
1,3,7,5,0.04071527730900951
1,3,8,7,0.07746906566014204
1,3,8,2,0.05710724672152387
1,3,8,4,0.08058065696144188
1,3,8,8,0.06404670336267554
1,3,8,0,0.09329258309566736
1,3,8,6,0.0928967778182988
1,3,8,3,0.0645953669350594
1,3,8,9,0.07737697853789263
1,3,8,5,0.03721262162737036
1,3,8,1,0.0726790382814494
1,3,9,3,0.05512447976669346
1,3,9,8,0.04557682576561634
1,3,9,1,0.04859906219211601
1,3,9,4,0.060540087626503494
1,3,9,2,0.03638435405484465
1,3,9,0,0.08624797488435881
1,3,9,7,0.06676100355532154
1,3,9,5,0.0382007375122273
1,3,9,9,0.05882974680785927
1,3,9,6,0.09175731049610729
1,3,10,2,0.036923707488130536
1,3,10,3,0.0848024648353145
1,3,10,6,0.07641751811265607
1,3,10,4,0.06424908922681133
1,3,10,0,0.07401348418060771
1,3,10,5,0.03898542339322328
1,3,10,9,0.0654727756782558
1,3,10,8,0.04657586383962823
1,3,10,1,0.048541476620895974
1,3,10,7,0.06073975426069421
