experiment_id,experiment_run,round,client_id,accuracy
1,3,1,3,0.35986913849509267
1,3,1,5,0.1947565543071161
1,3,1,9,0.29880043620501634
1,3,1,7,0.35275080906148865
1,3,1,2,0.18654646324549237
1,3,1,4,0.42414355628058725
1,3,1,0,0.23818897637795275
1,3,1,8,0.23306233062330622
1,3,1,6,0.29636711281070743
1,3,1,1,0.20187061574434917
1,3,2,1,0.46141855027279816
1,3,2,3,0.42748091603053434
1,3,2,0,0.4360236220472441
1,3,2,6,0.4847036328871893
1,3,2,4,0.43800978792822187
1,3,2,9,0.44929116684841874
1,3,2,7,0.4077669902912621
1,3,2,8,0.3902439024390244
1,3,2,5,0.31086142322097376
1,3,2,2,0.38349514563106796
1,3,3,9,0.5103598691384951
1,3,3,3,0.4612868047982552
1,3,3,7,0.459546925566343
1,3,3,4,0.48694942903752036
1,3,3,5,0.4257178526841448
1,3,3,6,0.5076481835564054
1,3,3,0,0.49901574803149606
1,3,3,1,0.47622759158222916
1,3,3,2,0.4209431345353675
1,3,3,8,0.47831978319783197
1,3,4,4,0.5734094616639478
1,3,4,0,0.5383858267716536
1,3,4,3,0.46892039258451473
1,3,4,2,0.4736477115117892
1,3,4,5,0.46691635455680397
1,3,4,7,0.4627831715210356
1,3,4,8,0.4932249322493225
1,3,4,9,0.52453653217012
1,3,4,6,0.5678776290630975
1,3,4,1,0.514419329696025
1,3,5,1,0.5884645362431801
1,3,5,4,0.5938009787928222
1,3,5,7,0.5242718446601942
1,3,5,8,0.5745257452574526
1,3,5,6,0.5554493307839388
1,3,5,0,0.5541338582677166
1,3,5,2,0.5436893203883495
1,3,5,9,0.5779716466739367
1,3,5,3,0.5321701199563795
1,3,5,5,0.4781523096129838
1,3,6,2,0.5131761442441054
1,3,6,6,0.5822179732313576
1,3,6,8,0.6016260162601627
1,3,6,1,0.5806703039750585
1,3,6,7,0.5728155339805825
1,3,6,4,0.5742251223491027
1,3,6,9,0.613958560523446
1,3,6,5,0.49812734082397003
1,3,6,0,0.5905511811023622
1,3,6,3,0.5408942202835333
1,3,7,1,0.6453624318004677
1,3,7,2,0.5312066574202496
1,3,7,3,0.5627044711014176
1,3,7,6,0.6061185468451242
1,3,7,4,0.6353996737357259
1,3,7,0,0.577755905511811
1,3,7,5,0.5118601747815231
1,3,7,9,0.6324972737186477
1,3,7,7,0.5598705501618123
1,3,7,8,0.6070460704607046
1,3,8,7,0.6035598705501618
1,3,8,4,0.6247960848287113
1,3,8,0,0.5885826771653543
1,3,8,8,0.6219512195121951
1,3,8,9,0.6455834242093784
1,3,8,2,0.5499306518723994
1,3,8,1,0.627435697583788
1,3,8,5,0.5568039950062422
1,3,8,6,0.6195028680688337
1,3,8,3,0.5888767720828789
1,3,9,1,0.6383476227591582
1,3,9,6,0.615678776290631
1,3,9,8,0.6219512195121951
1,3,9,5,0.5742821473158551
1,3,9,7,0.5922330097087378
1,3,9,0,0.6141732283464567
1,3,9,3,0.5954198473282443
1,3,9,2,0.5721220527045769
1,3,9,9,0.6608505997818975
1,3,9,4,0.6957585644371941
1,3,10,6,0.652963671128107
1,3,10,5,0.5767790262172284
1,3,10,7,0.6229773462783171
1,3,10,8,0.6368563685636857
1,3,10,9,0.6499454743729552
1,3,10,1,0.6640685892439595
1,3,10,4,0.6957585644371941
1,3,10,0,0.6131889763779528
1,3,10,3,0.6324972737186477
1,3,10,2,0.5790568654646324
