experiment_id,experiment_run,round,client_id,fid
1,0,1,3,0.57659362703197
1,0,1,9,0.7488865449798963
1,0,1,2,0.6112603528639577
1,0,1,4,0.7877035650499935
1,0,1,0,0.8150736883464521
1,0,1,1,0.7392969610107927
1,0,1,5,0.5458901477784901
1,0,1,7,0.8138155942653633
1,0,1,6,0.8179056126441695
1,0,1,8,0.9288343200434125
1,0,2,3,0.8472709936622201
1,0,2,7,0.9562797956502609
1,0,2,9,0.9959893285412001
1,0,2,8,0.895885653043125
1,0,2,6,0.9367776940997011
1,0,2,0,1.144444631604496
1,0,2,2,0.967805968391134
1,0,2,4,1.0581290178913543
1,0,2,1,1.0346979391383202
1,0,2,5,0.7829915664283439
1,0,3,7,0.5374247531558576
1,0,3,4,0.7382516204863504
1,0,3,6,0.5840395261729161
1,0,3,8,0.2181104262708542
1,0,3,0,0.7955919088528278
1,0,3,9,0.5660196229790377
1,0,3,3,0.7043720789973381
1,0,3,1,0.4823920292526109
1,0,3,2,0.68801091718505
1,0,3,5,0.5405787006757679
1,0,4,4,0.7214933127477222
1,0,4,0,0.6810956259102399
1,0,4,8,0.09342122778686475
1,0,4,3,0.6068038413440747
1,0,4,9,0.4630018590241854
1,0,4,2,0.6245446717407901
1,0,4,6,0.6058629051776132
1,0,4,5,0.44928768621179427
1,0,4,1,0.3297816275802832
1,0,4,7,0.4160828026228891
1,0,5,1,0.4616040257125601
1,0,5,7,0.5628288752887474
1,0,5,5,0.5628745608632214
1,0,5,6,0.7643325772489798
1,0,5,3,0.7456806980301844
1,0,5,8,0.14330695075710176
1,0,5,2,0.8351578627882691
1,0,5,4,0.7557944779921644
1,0,5,0,0.8093910302678176
1,0,5,9,0.551747880047664
1,0,6,3,0.7534971653979611
1,0,6,1,0.3275045638965481
1,0,6,6,0.6981513472652945
1,0,6,2,0.7495629553355372
1,0,6,0,0.6860074295932336
1,0,6,4,0.7565588359901323
1,0,6,7,0.4578723409958377
1,0,6,5,0.5728994774991043
1,0,6,8,0.10842570673699753
1,0,6,9,0.6423581177936784
1,0,7,1,0.29708397607505843
1,0,7,7,0.42411079020848064
1,0,7,5,0.5800799199821417
1,0,7,0,0.5409259518299868
1,0,7,9,0.5857244608986123
1,0,7,8,0.11712744170167022
1,0,7,4,0.7230328487259825
1,0,7,3,0.7544554458282327
1,0,7,6,0.6097914381542406
1,0,7,2,0.6611632350701306
1,0,8,0,0.49106663162960335
1,0,8,7,0.33804252374157784
1,0,8,2,0.5319981183801974
1,0,8,4,0.5976949045177395
1,0,8,9,0.4756166809793055
1,0,8,3,0.7661023325469802
1,0,8,6,0.5325525704421418
1,0,8,8,0.1484940010893275
1,0,8,1,0.21411387193517092
1,0,8,5,0.5752243174758219
1,0,9,7,0.3630985659856403
1,0,9,4,0.611334346631232
1,0,9,3,0.8524951859901436
1,0,9,5,0.5685769419694807
1,0,9,8,0.12260266597331457
1,0,9,6,0.5164697884388407
1,0,9,9,0.5186646988705219
1,0,9,2,0.6048839605029956
1,0,9,0,0.5408945185480271
1,0,9,1,0.22477793965443407
1,0,10,7,0.2781956611388203
1,0,10,5,0.5347597753189612
1,0,10,2,0.4520271278244944
1,0,10,6,0.42704265101914585
1,0,10,1,0.17549747235367968
1,0,10,4,0.47395836632121263
1,0,10,3,0.751448397187153
1,0,10,8,0.19118724053998454
1,0,10,9,0.410442457736255
1,0,10,0,0.3640893600317412
