experiment_id,experiment_run,round,client_id,fid
2,4,1,6,1.3707143960860115
2,4,1,7,1.3329348325785677
2,4,1,12,1.30775038446733
2,4,1,9,1.1093854300733084
2,4,1,0,1.2689701756435565
2,4,1,5,1.3318491777593988
2,4,1,3,1.389442896544268
2,4,1,8,1.1572736506293269
2,4,1,2,1.0997784365607906
2,4,1,21,1.2262513741783971
2,4,1,17,1.183311595075338
2,4,1,20,1.187041486015635
2,4,1,24,1.2141197891313005
2,4,1,11,1.189121921861419
2,4,1,16,1.3942066826724318
2,4,1,18,1.088762891085267
2,4,1,19,1.2258133566507392
2,4,1,10,1.1535652223310606
2,4,1,15,1.3800296221520822
2,4,1,13,1.1071016647450318
2,4,1,14,1.0458462492935416
2,4,1,4,1.132885661443075
2,4,1,1,1.1305113972279188
2,4,1,23,1.3589930666311623
2,4,1,22,1.1870782687924128
2,4,2,13,0.4434495890526976
2,4,2,22,0.37631281763995017
2,4,2,4,0.4079798330461757
2,4,2,15,0.3602224758915577
2,4,2,12,0.3761750991920345
2,4,2,6,0.41976255985130306
2,4,2,18,0.34776373542967176
2,4,2,10,0.29263542577892304
2,4,2,21,0.3342251134751324
2,4,2,0,0.5236075603340324
2,4,2,14,0.40542204413080996
2,4,2,1,0.36547697319661276
2,4,2,17,0.42852904968800576
2,4,2,16,0.3723981876044381
2,4,2,2,0.3408168951163301
2,4,2,19,0.34741928674014744
2,4,2,23,0.36010147993545666
2,4,2,20,0.5037363965275088
2,4,2,24,0.349344478399946
2,4,2,5,0.3882139925717109
2,4,2,3,0.3535870282775794
2,4,2,9,0.3508416827919443
2,4,2,11,0.33249615152236944
2,4,2,8,0.45177838854332564
2,4,2,7,0.2915505030640678
2,4,3,0,0.3055470835486721
2,4,3,14,0.2355049452830547
2,4,3,4,0.24471570692972197
2,4,3,6,0.23066717093938344
2,4,3,11,0.27927321544307915
2,4,3,2,0.28865155304596907
2,4,3,22,0.23342781856687506
2,4,3,5,0.20230894620593484
2,4,3,15,0.22051868163262872
2,4,3,19,0.25367800862509937
2,4,3,9,0.2549708049912656
2,4,3,23,0.17045210379991538
2,4,3,1,0.2566638626518234
2,4,3,7,0.15497746673101032
2,4,3,3,0.2853900487255643
