experiment_id,experiment_run,round,client_id,mmd
2,4,1,6,0.7615792751312256
2,4,1,7,0.7369025945663452
2,4,1,12,0.6994717121124268
2,4,1,9,0.6394418478012085
2,4,1,0,0.7215248346328735
2,4,1,5,0.7389856576919556
2,4,1,3,0.7689306735992432
2,4,1,8,0.6096104383468628
2,4,1,2,0.6153055429458618
2,4,1,21,0.6900111436843872
2,4,1,17,0.6615840196609497
2,4,1,20,0.6876988410949707
2,4,1,24,0.6695801019668579
2,4,1,11,0.6786575317382812
2,4,1,16,0.8078558444976807
2,4,1,18,0.6310112476348877
2,4,1,19,0.7034623622894287
2,4,1,10,0.6245613098144531
2,4,1,15,0.7488495111465454
2,4,1,13,0.6324498653411865
2,4,1,14,0.6534749269485474
2,4,1,4,0.6479698419570923
2,4,1,1,0.6430857181549072
2,4,1,23,0.7490509748458862
2,4,1,22,0.6897554397583008
2,4,2,13,0.23056352138519287
2,4,2,22,0.18035757541656494
2,4,2,4,0.20038390159606934
2,4,2,15,0.18216204643249512
2,4,2,12,0.18587958812713623
2,4,2,6,0.21430277824401855
2,4,2,18,0.18949568271636963
2,4,2,10,0.14749181270599365
2,4,2,21,0.1644660234451294
2,4,2,0,0.2823096513748169
2,4,2,14,0.2299952507019043
2,4,2,1,0.20246875286102295
2,4,2,17,0.21847796440124512
2,4,2,16,0.20271503925323486
2,4,2,2,0.16997671127319336
2,4,2,19,0.20104742050170898
2,4,2,23,0.20533955097198486
2,4,2,20,0.3005141019821167
2,4,2,24,0.15722954273223877
2,4,2,5,0.2161194086074829
2,4,2,3,0.16660964488983154
2,4,2,9,0.1787128448486328
2,4,2,11,0.1682795286178589
2,4,2,8,0.2281641960144043
2,4,2,7,0.14764463901519775
2,4,3,0,0.15303778648376465
2,4,3,14,0.11719751358032227
2,4,3,4,0.1061636209487915
2,4,3,6,0.11259543895721436
2,4,3,11,0.13056468963623047
2,4,3,2,0.13507390022277832
2,4,3,22,0.10393071174621582
2,4,3,5,0.10115087032318115
2,4,3,15,0.10644698143005371
2,4,3,19,0.1279209852218628
2,4,3,9,0.11157333850860596
2,4,3,23,0.0737452507019043
2,4,3,1,0.12717759609222412
2,4,3,7,0.0634758472442627
2,4,3,3,0.1453840732574463
2,4,3,8,0.12323236465454102
2,4,3,24,0.09550034999847412
2,4,3,10,0.0478215217590332
2,4,3,12,0.1099236011505127
2,4,3,13,0.12174820899963379
2,4,3,18,0.08703827857971191
2,4,3,21,0.0699077844619751
2,4,3,20,0.1544724702835083
2,4,3,16,0.12910902500152588
2,4,3,17,0.09095180034637451
2,4,4,6,0.08392715454101562
2,4,4,12,0.09067714214324951
2,4,4,24,0.09270966053009033
2,4,4,21,0.04905867576599121
2,4,4,19,0.10178053379058838
2,4,4,11,0.09675812721252441
2,4,4,0,0.11661350727081299
2,4,4,22,0.08552443981170654
2,4,4,8,0.10183775424957275
2,4,4,18,0.08498311042785645
2,4,4,3,0.1523534059524536
2,4,4,17,0.08554685115814209
2,4,4,20,0.0881950855255127
2,4,4,1,0.12046492099761963
2,4,4,13,0.09586572647094727
2,4,4,23,0.10566866397857666
