experiment_id,experiment_run,round,client_id,fid
4,1,1,29,0.8815253413102306
4,1,1,66,0.6850212563789609
4,1,1,13,0.8510526208529836
4,1,1,60,0.8115620467263392
4,1,1,59,0.8479583408939623
4,1,2,71,0.5414821296812212
4,1,2,3,0.6363351642581966
4,1,2,53,0.5804146560362636
4,1,2,98,0.5537070966729302
4,1,2,39,0.4227195576421979
4,1,2,46,0.7215086165115213
4,1,2,58,0.43040627524746844
4,1,2,70,0.5665750015644604
4,1,2,84,0.5276866436544632
4,1,2,49,0.5268662338071564
4,1,2,20,0.5874516121985058
4,1,2,54,0.5093676214027949
4,1,2,4,0.5130635822837497
4,1,2,38,0.6261779518373122
4,1,2,18,0.6673923600521754
4,1,2,95,0.7641442947724404
4,1,2,96,0.4499671071231372
4,1,2,22,0.5899320460605771
4,1,2,51,0.48895065921797454
4,1,2,0,0.590733815357799
4,1,2,73,0.4796361412136456
4,1,2,7,0.6406774114095645
4,1,2,25,0.5713184213760757
4,1,2,78,0.6380881478565197
4,1,2,45,0.5840785902976809
4,1,2,31,0.4547331369125941
4,1,2,86,0.5630443374824218
4,1,2,61,0.38118461900951606
4,1,2,72,0.5066831081001893
4,1,2,12,0.5231280543894647
4,1,2,44,0.3016988648928616
4,1,2,40,0.4515933861553698
4,1,2,56,0.6806821859459953
4,1,2,21,0.5815545036694294
4,1,2,23,0.44230370677726655
4,1,2,1,0.5633492173178225
4,1,2,65,0.6333026346765345
4,1,2,10,0.4990750843906913
4,1,2,88,0.38619230408240224
4,1,2,42,0.634935145434947
4,1,2,2,0.372459539542185
4,1,2,82,0.6007049596598244
4,1,2,63,0.5286135483892984
4,1,2,62,0.5317996071084989
4,1,2,50,0.5619394422952593
4,1,2,94,0.5239586064510187
4,1,2,89,0.5475071284068247
4,1,2,9,0.453737083760127
4,1,2,52,0.49509357751315997
4,1,2,69,0.796671888374435
4,1,2,64,0.5332125476309731
4,1,2,80,0.522811954285835
4,1,2,99,0.48663493535945007
4,1,2,97,0.4451720462106392
4,1,2,15,0.6170347578480783
4,1,2,27,0.6024660408035121
4,1,2,13,0.4588185194094748
4,1,2,90,0.5448963460102039
4,1,2,29,0.5418087872538528
4,1,2,68,0.6095617130348443
4,1,2,26,0.5560471521607854
4,1,2,37,0.5132434638663302
4,1,2,19,0.5225759389967362
4,1,2,35,0.504518145368547
4,1,2,55,0.5621967829576625
4,1,2,91,0.5321595414245738
4,1,2,43,0.5373580809525527
4,1,2,14,0.5597038196830213
4,1,2,75,0.39672923351724915
4,1,2,24,0.5371958474805346
4,1,2,59,0.39786037836506855
4,1,2,92,0.6003578451876155
4,1,2,74,0.6195837402557334
4,1,2,32,0.3635649971304815
4,1,2,28,0.6114111298554314
4,1,2,77,0.5306707620076222
4,1,2,8,0.4586034641091479
4,1,2,81,0.5875576528600535
4,1,2,17,0.5115058608914558
4,1,2,87,0.6235402299292536
4,1,2,85,0.45673297144043856
4,1,2,11,0.5009001408421654
4,1,2,67,0.5610683750438801
4,1,2,34,0.48965550510688327
4,1,2,93,0.5293884185240639
4,1,2,36,0.44987429913413723
4,1,2,30,0.5711844388602739
4,1,2,16,0.47940330960580957
4,1,2,83,0.5648901951377765
4,1,2,5,0.5406752694158239
4,1,2,57,0.5230492957884876
4,1,2,48,0.5173196922848275
4,1,2,66,0.3299440798053148
4,1,2,60,0.539598690364989
4,1,2,41,0.4097591271078097
4,1,2,47,0.5534939811398132
4,1,2,33,0.6878720304875486
4,1,2,6,0.6189398678715466
4,1,2,79,0.4447481680469114
4,1,2,76,0.5092136775475394
4,1,3,40,0.4393262647996926
4,1,3,85,0.3687995549285674
4,1,3,49,0.39691683070260075
4,1,3,24,0.4137668908651876
4,1,3,32,0.40563795648765466
4,1,3,25,0.3895777464191402
4,1,3,89,0.41830007099174343
4,1,3,68,0.4405599836886569
4,1,3,15,0.2925797172051678
4,1,3,67,0.4207982615325562
4,1,3,60,0.44765266173702406
4,1,3,21,0.35148237500411283
4,1,3,11,0.4437974539590852
4,1,3,82,0.39174451548658273
4,1,3,4,0.35015855654645744
4,1,3,43,0.374162578514881
4,1,3,34,0.34420493365110205
4,1,3,71,0.36514815592407823
4,1,3,95,0.43048817947927875
4,1,3,54,0.3467332315956516
4,1,3,16,0.27857978271516703
4,1,3,6,0.3807149978040904
4,1,3,9,0.2940143011882297
4,1,3,70,0.5062724895047808
4,1,3,39,0.3357271066198114
4,1,3,20,0.36474988245557705
4,1,3,92,0.4514161078672499
4,1,3,48,0.3585797677676007
