experiment_id,experiment_run,round,global_accuracy
4,1,0,0.1443
4,1,1,0.2647
4,1,2,0.5252
4,1,3,0.61
4,1,4,0.7453
4,1,5,0.7814
4,1,6,0.8249
4,1,7,0.8507
4,1,8,0.8579
4,1,9,0.8746
4,1,10,0.8754
4,1,11,0.8798
4,1,12,0.8832
4,1,13,0.8884
4,1,14,0.8895
4,1,15,0.8943
4,1,16,0.8943
4,1,17,0.8958
4,1,18,0.8963
4,1,19,0.8997
4,1,20,0.8994
