experiment_id,experiment_run,round,client_id,accuracy
2,1,1,11,0.3689839572192513
2,1,1,9,0.18315018315018314
2,1,1,21,0.1686046511627907
2,1,1,0,0.3516483516483517
2,1,1,10,0.0746043707611153
2,1,1,6,0.5968468468468469
2,1,1,5,0.07407407407407407
2,1,1,3,0.24744027303754265
2,1,1,23,0.013888888888888888
2,1,1,2,0.3055555555555556
2,1,1,8,0.14925373134328357
2,1,1,19,0.6043956043956044
2,1,1,1,0.06487695749440715
2,1,1,18,0.05223880597014925
2,1,1,4,0.6047794117647058
2,1,1,12,0.3202416918429003
2,1,1,15,0.12094763092269327
2,1,1,20,0.27705627705627706
2,1,1,7,0.7211155378486056
2,1,1,14,0.3490740740740741
2,1,1,16,0.521594684385382
2,1,1,24,0.5882352941176471
2,1,1,13,0.11475409836065574
2,1,1,17,0.04295942720763723
2,1,1,22,0.296551724137931
2,1,2,16,0.6312292358803987
2,1,2,9,0.4542124542124542
2,1,2,1,0.087248322147651
2,1,2,12,0.4169184290030212
2,1,2,0,0.728414442700157
2,1,2,13,0.44808743169398907
2,1,2,21,0.6162790697674418
2,1,2,22,0.7885057471264367
2,1,2,20,0.4329004329004329
2,1,2,11,0.5187165775401069
2,1,2,2,0.5069444444444444
2,1,2,10,0.1680482290881688
2,1,2,14,0.625
2,1,2,23,0.041666666666666664
2,1,2,7,0.7649402390438247
2,1,2,6,0.6373873873873874
2,1,2,24,0.7370242214532872
2,1,2,18,0.23880597014925373
2,1,2,3,0.4812286689419795
2,1,2,4,0.6893382352941176
2,1,2,8,0.29850746268656714
2,1,2,17,0.5632458233890215
2,1,2,15,0.7007481296758105
2,1,2,19,0.7142857142857143
2,1,2,5,0.43790849673202614
2,1,3,6,0.7657657657657657
2,1,3,1,0.9217002237136466
2,1,3,17,0.8424821002386634
2,1,3,23,0.9305555555555556
2,1,3,14,0.7666666666666667
2,1,3,20,0.8008658008658008
2,1,3,19,0.8708791208791209
2,1,3,5,0.4684095860566449
2,1,3,9,0.8522588522588522
2,1,3,13,0.4275956284153005
2,1,3,18,0.7014925373134329
2,1,3,0,0.6577708006279435
2,1,3,15,0.7980049875311721
2,1,3,7,0.8406374501992032
2,1,3,11,0.9447415329768271
2,1,3,3,0.8703071672354948
2,1,3,21,0.8023255813953488
2,1,3,12,0.6737160120845922
2,1,3,4,0.7628676470588235
2,1,3,8,0.8507462686567164
2,1,3,10,0.9495101733232856
